"hour","day","day_type","scenario","placeholder_close","metric","value"
8,"Saturday","weekend","off_season",16,"all_wmean_min",5.1642
9,"Saturday","weekend","off_season",16,"all_wmean_min",5.1249
10,"Saturday","weekend","off_season",16,"all_wmean_min",4.3205
11,"Saturday","weekend","off_season",16,"all_wmean_min",4.316
12,"Saturday","weekend","off_season",16,"all_wmean_min",4.3091
13,"Saturday","weekend","off_season",16,"all_wmean_min",4.3068
14,"Saturday","weekend","off_season",16,"all_wmean_min",4.3068
15,"Saturday","weekend","off_season",16,"all_wmean_min",4.3075
16,"Saturday","weekend","off_season",16,"all_wmean_min",6.1195
17,"Saturday","weekend","off_season",16,"all_wmean_min",15.698
18,"Saturday","weekend","off_season",16,"all_wmean_min",16.5504
19,"Saturday","weekend","off_season",16,"all_wmean_min",18.5019
20,"Saturday","weekend","off_season",16,"all_wmean_min",22.3421
21,"Saturday","weekend","off_season",16,"all_wmean_min",23.1838
22,"Saturday","weekend","off_season",16,"all_wmean_min",25.4968
23,"Saturday","weekend","off_season",16,"all_wmean_min",33.2644
24,"Saturday","weekend","off_season",16,"all_wmean_min",39.1063
6,"Sunday","weekend","in_season",20,"all_wmean_min",31.1137
7,"Sunday","weekend","in_season",20,"all_wmean_min",21.335
8,"Sunday","weekend","in_season",20,"all_wmean_min",5.1665
9,"Sunday","weekend","in_season",20,"all_wmean_min",5.1303
10,"Sunday","weekend","in_season",20,"all_wmean_min",5.1272
11,"Sunday","weekend","in_season",20,"all_wmean_min",5.124
12,"Sunday","weekend","in_season",20,"all_wmean_min",5.1113
13,"Sunday","weekend","in_season",20,"all_wmean_min",5.0399
14,"Sunday","weekend","in_season",20,"all_wmean_min",5.0399
15,"Sunday","weekend","in_season",20,"all_wmean_min",5.0399
16,"Sunday","weekend","in_season",20,"all_wmean_min",5.0399
17,"Sunday","weekend","in_season",20,"all_wmean_min",5.1502
18,"Sunday","weekend","in_season",20,"all_wmean_min",5.1502
19,"Sunday","weekend","in_season",20,"all_wmean_min",5.6585
20,"Sunday","weekend","in_season",20,"all_wmean_min",22.8681
21,"Sunday","weekend","in_season",20,"all_wmean_min",23.8457
22,"Sunday","weekend","in_season",20,"all_wmean_min",25.7355
23,"Sunday","weekend","in_season",20,"all_wmean_min",33.2644
24,"Sunday","weekend","in_season",20,"all_wmean_min",39.1063
6,"Monday","weekday","in_season",20,"all_wmean_min",31.1137
7,"Monday","weekday","in_season",20,"all_wmean_min",21.3327
8,"Monday","weekday","in_season",20,"all_wmean_min",5.1616
9,"Monday","weekday","in_season",20,"all_wmean_min",5.1224
10,"Monday","weekday","in_season",20,"all_wmean_min",4.4567
11,"Monday","weekday","in_season",20,"all_wmean_min",4.3381
12,"Monday","weekday","in_season",20,"all_wmean_min",4.3068
13,"Monday","weekday","in_season",20,"all_wmean_min",4.3068
14,"Monday","weekday","in_season",20,"all_wmean_min",4.3068
15,"Monday","weekday","in_season",20,"all_wmean_min",4.3068
16,"Monday","weekday","in_season",20,"all_wmean_min",4.3068
17,"Monday","weekday","in_season",20,"all_wmean_min",4.3644
18,"Monday","weekday","in_season",20,"all_wmean_min",4.8799
19,"Monday","weekday","in_season",20,"all_wmean_min",5.3809
20,"Monday","weekday","in_season",20,"all_wmean_min",22.0224
21,"Monday","weekday","in_season",20,"all_wmean_min",23.1838
22,"Monday","weekday","in_season",20,"all_wmean_min",24.8125
23,"Monday","weekday","in_season",20,"all_wmean_min",31.4233
24,"Monday","weekday","in_season",20,"all_wmean_min",39.1063
6,"Tuesday","weekday","in_season",20,"all_wmean_min",31.1137
7,"Tuesday","weekday","in_season",20,"all_wmean_min",21.3327
8,"Tuesday","weekday","in_season",20,"all_wmean_min",5.1616
9,"Tuesday","weekday","in_season",20,"all_wmean_min",5.1224
10,"Tuesday","weekday","in_season",20,"all_wmean_min",4.8327
11,"Tuesday","weekday","in_season",20,"all_wmean_min",4.743
12,"Tuesday","weekday","in_season",20,"all_wmean_min",4.708
13,"Tuesday","weekday","in_season",20,"all_wmean_min",4.3313
14,"Tuesday","weekday","in_season",20,"all_wmean_min",4.3313
15,"Tuesday","weekday","in_season",20,"all_wmean_min",4.3313
16,"Tuesday","weekday","in_season",20,"all_wmean_min",4.3313
17,"Tuesday","weekday","in_season",20,"all_wmean_min",4.3614
18,"Tuesday","weekday","in_season",20,"all_wmean_min",4.653
19,"Tuesday","weekday","in_season",20,"all_wmean_min",5.1325
20,"Tuesday","weekday","in_season",20,"all_wmean_min",22.0224
21,"Tuesday","weekday","in_season",20,"all_wmean_min",23.1838
22,"Tuesday","weekday","in_season",20,"all_wmean_min",24.8125
23,"Tuesday","weekday","in_season",20,"all_wmean_min",31.4233
24,"Tuesday","weekday","in_season",20,"all_wmean_min",39.1063
6,"Wednesday","weekday","in_season",20,"all_wmean_min",31.1137
7,"Wednesday","weekday","in_season",20,"all_wmean_min",21.3327
8,"Wednesday","weekday","in_season",20,"all_wmean_min",5.1616
9,"Wednesday","weekday","in_season",20,"all_wmean_min",5.1224
10,"Wednesday","weekday","in_season",20,"all_wmean_min",4.4533
11,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3381
12,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3068
13,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3068
14,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3068
15,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3068
16,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3068
17,"Wednesday","weekday","in_season",20,"all_wmean_min",4.3644
18,"Wednesday","weekday","in_season",20,"all_wmean_min",4.8754
19,"Wednesday","weekday","in_season",20,"all_wmean_min",5.3809
20,"Wednesday","weekday","in_season",20,"all_wmean_min",22.0224
21,"Wednesday","weekday","in_season",20,"all_wmean_min",23.1838
22,"Wednesday","weekday","in_season",20,"all_wmean_min",24.8125
23,"Wednesday","weekday","in_season",20,"all_wmean_min",31.4233
24,"Wednesday","weekday","in_season",20,"all_wmean_min",39.1063
6,"Thursday","weekday","in_season",20,"all_wmean_min",31.1137
7,"Thursday","weekday","in_season",20,"all_wmean_min",21.3327
8,"Thursday","weekday","in_season",20,"all_wmean_min",5.1616
9,"Thursday","weekday","in_season",20,"all_wmean_min",5.1224
10,"Thursday","weekday","in_season",20,"all_wmean_min",4.5555
11,"Thursday","weekday","in_season",20,"all_wmean_min",4.5209
12,"Thursday","weekday","in_season",20,"all_wmean_min",4.3068
13,"Thursday","weekday","in_season",20,"all_wmean_min",4.3068
14,"Thursday","weekday","in_season",20,"all_wmean_min",4.3068
15,"Thursday","weekday","in_season",20,"all_wmean_min",4.3068
16,"Thursday","weekday","in_season",20,"all_wmean_min",4.3068
17,"Thursday","weekday","in_season",20,"all_wmean_min",4.3369
18,"Thursday","weekday","in_season",20,"all_wmean_min",4.4732
19,"Thursday","weekday","in_season",20,"all_wmean_min",4.9527
20,"Thursday","weekday","in_season",20,"all_wmean_min",22.0224
21,"Thursday","weekday","in_season",20,"all_wmean_min",23.1838
22,"Thursday","weekday","in_season",20,"all_wmean_min",24.8125
23,"Thursday","weekday","in_season",20,"all_wmean_min",31.4233
24,"Thursday","weekday","in_season",20,"all_wmean_min",39.1063
6,"Friday","weekday","in_season",20,"all_wmean_min",31.1137
7,"Friday","weekday","in_season",20,"all_wmean_min",21.3327
8,"Friday","weekday","in_season",20,"all_wmean_min",5.1616
9,"Friday","weekday","in_season",20,"all_wmean_min",5.1249
10,"Friday","weekday","in_season",20,"all_wmean_min",4.3426
11,"Friday","weekday","in_season",20,"all_wmean_min",4.3381
12,"Friday","weekday","in_season",20,"all_wmean_min",4.3313
13,"Friday","weekday","in_season",20,"all_wmean_min",4.3313
14,"Friday","weekday","in_season",20,"all_wmean_min",4.3313
15,"Friday","weekday","in_season",20,"all_wmean_min",4.3313
16,"Friday","weekday","in_season",20,"all_wmean_min",4.3313
17,"Friday","weekday","in_season",20,"all_wmean_min",4.625
18,"Friday","weekday","in_season",20,"all_wmean_min",5.1477
19,"Friday","weekday","in_season",20,"all_wmean_min",5.491
20,"Friday","weekday","in_season",20,"all_wmean_min",22.3129
21,"Friday","weekday","in_season",20,"all_wmean_min",23.1838
22,"Friday","weekday","in_season",20,"all_wmean_min",24.5761
23,"Friday","weekday","in_season",20,"all_wmean_min",31.4233
24,"Friday","weekday","in_season",20,"all_wmean_min",39.1063
6,"Saturday","weekend","in_season",20,"all_wmean_min",31.1137
7,"Saturday","weekend","in_season",20,"all_wmean_min",21.3327
8,"Saturday","weekend","in_season",20,"all_wmean_min",5.1642
9,"Saturday","weekend","in_season",20,"all_wmean_min",5.1249
10,"Saturday","weekend","in_season",20,"all_wmean_min",4.3205
11,"Saturday","weekend","in_season",20,"all_wmean_min",4.316
12,"Saturday","weekend","in_season",20,"all_wmean_min",4.3091
13,"Saturday","weekend","in_season",20,"all_wmean_min",4.3068
14,"Saturday","weekend","in_season",20,"all_wmean_min",4.3068
15,"Saturday","weekend","in_season",20,"all_wmean_min",4.3075
16,"Saturday","weekend","in_season",20,"all_wmean_min",4.311
17,"Saturday","weekend","in_season",20,"all_wmean_min",5.1386
18,"Saturday","weekend","in_season",20,"all_wmean_min",5.1477
19,"Saturday","weekend","in_season",20,"all_wmean_min",5.491
20,"Saturday","weekend","in_season",20,"all_wmean_min",22.3421
21,"Saturday","weekend","in_season",20,"all_wmean_min",23.1838
22,"Saturday","weekend","in_season",20,"all_wmean_min",25.4968
23,"Saturday","weekend","in_season",20,"all_wmean_min",33.2644
24,"Saturday","weekend","in_season",20,"all_wmean_min",39.1063
6,"Sunday","weekend","in_season_late",22,"all_wmean_min",31.1137
7,"Sunday","weekend","in_season_late",22,"all_wmean_min",21.335
8,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.1665
9,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.1303
10,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.1272
11,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.124
12,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.1113
13,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.0399
14,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.0399
15,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.0399
16,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.0399
17,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.1502
18,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.1502
19,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.6585
20,"Sunday","weekend","in_season_late",22,"all_wmean_min",5.7625
21,"Sunday","weekend","in_season_late",22,"all_wmean_min",6.1948
22,"Sunday","weekend","in_season_late",22,"all_wmean_min",25.7355
23,"Sunday","weekend","in_season_late",22,"all_wmean_min",33.2644
24,"Sunday","weekend","in_season_late",22,"all_wmean_min",39.1063
6,"Monday","weekday","in_season_late",22,"all_wmean_min",31.1137
7,"Monday","weekday","in_season_late",22,"all_wmean_min",21.3327
8,"Monday","weekday","in_season_late",22,"all_wmean_min",5.1616
9,"Monday","weekday","in_season_late",22,"all_wmean_min",5.1224
10,"Monday","weekday","in_season_late",22,"all_wmean_min",4.4567
11,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3381
12,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3068
13,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3068
14,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3068
15,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3068
16,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3068
17,"Monday","weekday","in_season_late",22,"all_wmean_min",4.3644
18,"Monday","weekday","in_season_late",22,"all_wmean_min",4.8799
19,"Monday","weekday","in_season_late",22,"all_wmean_min",5.3809
20,"Monday","weekday","in_season_late",22,"all_wmean_min",5.595
21,"Monday","weekday","in_season_late",22,"all_wmean_min",6.0279
22,"Monday","weekday","in_season_late",22,"all_wmean_min",24.8125
23,"Monday","weekday","in_season_late",22,"all_wmean_min",31.4233
24,"Monday","weekday","in_season_late",22,"all_wmean_min",39.1063
6,"Tuesday","weekday","in_season_late",22,"all_wmean_min",31.1137
7,"Tuesday","weekday","in_season_late",22,"all_wmean_min",21.3327
8,"Tuesday","weekday","in_season_late",22,"all_wmean_min",5.1616
9,"Tuesday","weekday","in_season_late",22,"all_wmean_min",5.1224
10,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.8327
11,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.743
12,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.708
13,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.3313
14,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.3313
15,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.3313
16,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.3313
17,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.3614
18,"Tuesday","weekday","in_season_late",22,"all_wmean_min",4.653
19,"Tuesday","weekday","in_season_late",22,"all_wmean_min",5.1325
20,"Tuesday","weekday","in_season_late",22,"all_wmean_min",5.595
21,"Tuesday","weekday","in_season_late",22,"all_wmean_min",6.0279
22,"Tuesday","weekday","in_season_late",22,"all_wmean_min",24.8125
23,"Tuesday","weekday","in_season_late",22,"all_wmean_min",31.4233
24,"Tuesday","weekday","in_season_late",22,"all_wmean_min",39.1063
6,"Wednesday","weekday","in_season_late",22,"all_wmean_min",31.1137
7,"Wednesday","weekday","in_season_late",22,"all_wmean_min",21.3327
8,"Wednesday","weekday","in_season_late",22,"all_wmean_min",5.1616
9,"Wednesday","weekday","in_season_late",22,"all_wmean_min",5.1224
10,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.4533
11,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3381
12,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3068
13,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3068
14,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3068
15,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3068
16,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3068
17,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.3644
18,"Wednesday","weekday","in_season_late",22,"all_wmean_min",4.8754
19,"Wednesday","weekday","in_season_late",22,"all_wmean_min",5.3809
20,"Wednesday","weekday","in_season_late",22,"all_wmean_min",5.595
21,"Wednesday","weekday","in_season_late",22,"all_wmean_min",6.0279
22,"Wednesday","weekday","in_season_late",22,"all_wmean_min",24.8125
23,"Wednesday","weekday","in_season_late",22,"all_wmean_min",31.4233
24,"Wednesday","weekday","in_season_late",22,"all_wmean_min",39.1063
6,"Thursday","weekday","in_season_late",22,"all_wmean_min",31.1137
7,"Thursday","weekday","in_season_late",22,"all_wmean_min",21.3327
8,"Thursday","weekday","in_season_late",22,"all_wmean_min",5.1616
9,"Thursday","weekday","in_season_late",22,"all_wmean_min",5.1224
10,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.5555
11,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.5209
12,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.3068
13,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.3068
14,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.3068
15,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.3068
16,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.3068
17,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.3369
18,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.4732
19,"Thursday","weekday","in_season_late",22,"all_wmean_min",4.9527
20,"Thursday","weekday","in_season_late",22,"all_wmean_min",5.595
21,"Thursday","weekday","in_season_late",22,"all_wmean_min",6.0279
22,"Thursday","weekday","in_season_late",22,"all_wmean_min",24.8125
23,"Thursday","weekday","in_season_late",22,"all_wmean_min",31.4233
24,"Thursday","weekday","in_season_late",22,"all_wmean_min",39.1063
6,"Friday","weekday","in_season_late",22,"all_wmean_min",31.1137
7,"Friday","weekday","in_season_late",22,"all_wmean_min",21.3327
8,"Friday","weekday","in_season_late",22,"all_wmean_min",5.1616
9,"Friday","weekday","in_season_late",22,"all_wmean_min",5.1249
10,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3426
11,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3381
12,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3313
13,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3313
14,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3313
15,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3313
16,"Friday","weekday","in_season_late",22,"all_wmean_min",4.3313
17,"Friday","weekday","in_season_late",22,"all_wmean_min",4.625
18,"Friday","weekday","in_season_late",22,"all_wmean_min",5.1477
19,"Friday","weekday","in_season_late",22,"all_wmean_min",5.491
20,"Friday","weekday","in_season_late",22,"all_wmean_min",5.5975
21,"Friday","weekday","in_season_late",22,"all_wmean_min",6.0279
22,"Friday","weekday","in_season_late",22,"all_wmean_min",24.5761
23,"Friday","weekday","in_season_late",22,"all_wmean_min",31.4233
24,"Friday","weekday","in_season_late",22,"all_wmean_min",39.1063
