"station_complex_id","station","borough","nta2020","nta_ratio","in_hi","in_six","entries","d_rr","d_rr18","d_rr21","team_score","y_250","y_250_no_top1","y_250_no_subloc","y_400","y_400_no_top1","y_400_no_subloc","y_600","y_600_no_top1","y_600_no_subloc","pop_250","pop_400","pop_600","area_km2_250","area_km2_400","area_km2_600"
438,"135 St (2,3)","Manhattan","MN1002",0.839343219404944,FALSE,FALSE,2693604,49.8758730577701,75.9822478661695,2927.90616242991,40.1179245283019,5,5,5,11,11,11,16,15,16,6172.59825302478,16388.4811336256,22122.6583153072,0.196259835911067,0.490421184827137,0.664295846543953
439,"125 St (2,3)","Manhattan","MN1001",0.763300163778297,FALSE,FALSE,3368897,254.608942646429,254.608942646429,2300.94492442467,52.311320754717,8,8,8,15,15,15,17,17,17,4817.14281505307,12188.7365445634,14360.8254693328,0.19625983590884,0.475990991676605,0.557117685569899
440,"116 St (2,3)","Manhattan","MN1001",0.763300163778297,FALSE,FALSE,2284589,204.449032505976,344.625062359933,1880.87674331733,43.372641509434,3,3,3,5,5,5,6,6,6,6709.31863833613,12242.3594791634,12727.5652916174,0.183486433890651,0.339774057001207,0.36220557411782
441,"110 St-Malcolm X Plaza (2,3)","Manhattan","MN1001",0.763300163778297,FALSE,FALSE,1780877,188.632707882035,457.818358208178,1738.60550011911,36.4268867924528,4,4,4,4,4,4,4,4,4,6965.8686131569,10666.1326954878,11323.7085659343,0.183486433890619,0.35081250001299,0.444362978956885
442,"Eastchester-Dyre Av (5)","Bronx","BX1202",0.596768208824728,FALSE,FALSE,819651,768.238172949956,846.17501246084,3302.80491916785,50.9433962264151,1,1,1,1,1,1,1,1,1,1313.54984436069,3182.22362111589,6418.99001201291,0.196259835911022,0.499919604972965,0.992028726322271
443,"Baychester Av (5)","Bronx","BX1202",0.596768208824728,FALSE,FALSE,556745,571.942809576581,1091.76109500756,3062.75336066595,41.6509433962264,0,0,0,0,0,0,0,0,0,2046.13687108151,5172.109335643,13850.3176962294,0.196259835911035,0.502425179932103,1.1304566548471
444,"Gun Hill Rd (5)","Bronx","BX1103",0.713450871534643,FALSE,FALSE,862902,130.542019965424,130.542019965424,3328.21300655901,14.9882075471698,2,2,2,2,2,2,2,2,2,1994.74766645906,5233.32948335407,12029.3350625022,0.196259835908513,0.502425179928537,1.13045665484181
445,"Pelham Pkwy (5)","Bronx","BX1103",0.713450871534643,FALSE,FALSE,617437,458.784053911765,1223.34472096176,2859.34849462215,26.1792452830189,0,0,0,0,0,0,0,0,0,1827.47948683573,4673.915738651,8995.86372626875,0.196259835911,0.483615824028264,0.94177972126519
446,"Morris Park (5)","Bronx","BX1102",1.05387647588573,FALSE,FALSE,558520,756.644210652352,763.225853986039,2706.66236537054,44.3160377358491,1,1,1,1,1,1,3,3,3,3374.92680850214,8917.96731312665,13021.2112757535,0.196259835911067,0.465959098987871,0.70479529272006
447,"Flushing-Main St (7)","Queens","QN0707",0.425962135317276,FALSE,FALSE,15017678,223.807755277919,223.807755277919,1241.12381552068,65.4127358490566,3,3,2,5,5,4,8,8,7,3213.31969719763,8845.52743787201,22437.7516102846,0.19625983591109,0.502425179932417,1.13045665484768
448,"Mets-Willets Point (7)","Queens","QN0707",0.425962135317276,FALSE,FALSE,2511091,383.381807968582,586.3625074885,586.3625074885,53.9622641509434,0,0,0,0,0,0,0,0,0,0,0,0,0.196259835911075,0.502425179932311,1.04089009261069
449,"111 St (7)","Queens","QN0303",1.20837431424689,FALSE,FALSE,3447109,356.63544712697,658.976118049022,1287.99208893066,58.5966981132076,8,8,7,9,9,8,11,11,10,5530.29299300675,11701.702225458,16789.3266730468,0.196259835911073,0.480044369861787,0.84853401953268
450,"103 St-Corona Plaza (7)","Queens","QN0402",1.7495916593748,TRUE,FALSE,5569769,24.5513543580607,24.5513543580607,1684.55399117733,52.7594339622641,24,23,23,30,29,29,34,33,33,5879.84565596333,14043.5587635597,21822.1298703142,0.196259835911056,0.439072110739964,0.707941477506006
451,"Junction Blvd (7)","Queens","QN0401",1.20541273317044,FALSE,FALSE,6732344,584.733019127431,584.733019127431,1882.61982348114,92.0990566037736,10,10,10,12,12,12,33,27,33,6100.69952229734,13605.2374664411,21159.0713231755,0.196259835911045,0.426160267133316,0.681174725364139
452,"90 St-Elmhurst Av (7)","Queens","QN0301",1.28790240228604,FALSE,FALSE,4729033,741.807848428968,1187.98768942166,2233.4209450867,89.3278301886793,5,5,5,9,9,9,11,11,11,8680.00821930594,19369.5873585334,27765.8444912132,0.19625983591098,0.432124766032152,0.640911565997298
453,"82 St-Jackson Hts (7)","Queens","QN0301",1.28790240228604,FALSE,FALSE,3669161,305.520020255442,1792.46564403751,2677.74769081274,57.252358490566,14,14,14,21,21,21,23,23,23,7726.05553862282,15561.3134054065,20779.8961211718,0.196259835911068,0.407323460218863,0.54996708443257
455,"69 St (7)","Queens","QN0203",1.70571758332386,TRUE,FALSE,1153440,281.84200550382,2875.14738218155,3547.63475125972,29.0683962264151,4,4,4,13,13,13,16,16,16,4137.74836497326,6393.95789521807,7827.83564837617,0.181173684462527,0.283923397363578,0.38515029411582
456,"61 St-Woodside (7)","Queens","QN0203",1.70571758332386,TRUE,FALSE,4172109,575.996780770076,3436.62263421954,4024.81354111203,84.9292452830189,7,7,6,13,10,12,15,12,14,5010.65491513315,10028.6568474497,13656.0014303939,0.196259835911072,0.432853094269973,0.628926613605648
457,"52 St (7)","Queens","QN0202",0.931164518110329,FALSE,FALSE,1254197,268.140651317171,2922.93944155248,4126.37099492624,30.4952830188679,2,2,2,3,3,3,5,4,5,5077.45900766309,9661.59201303046,13714.4203152655,0.196259835911065,0.440227345610824,0.740604270590686
458,"46 St-Bliss St (7)","Queens","QN0202",0.931164518110329,FALSE,FALSE,3460509,372.43344290986,2534.76368395575,3665.59525237558,59.622641509434,12,12,7,12,12,7,14,14,9,4900.71817754943,9321.00764791475,13950.1797044995,0.195132704954038,0.367847454457902,0.574780529612482
459,"40 St-Lowery St (7)","Queens","QN0202",0.931164518110329,FALSE,FALSE,2475004,329.778356273472,2101.86368858737,3367.73796136263,50.4127358490566,6,6,4,9,9,7,10,10,8,5871.94998720107,10151.0636571745,13180.0570658769,0.195132704954049,0.392841761757807,0.598156043688102
460,"33 St-Rawson St (7)","Queens","QN0202",0.931164518110329,FALSE,FALSE,2239622,816.421457040779,1597.22022509018,2942.74049050152,75.4009433962264,0,0,0,0,0,0,0,0,0,40.1504367858935,462.454939683501,1221.40907795119,0.196259835911058,0.455452394592582,0.683759695001943
461,"Queensboro Plaza (7,N,W)","Queens","QN0201",0.479788815326291,FALSE,FALSE,3562985,586.920172520321,586.920172520321,1931.09442245452,82.3938679245283,2,2,2,2,2,2,2,2,2,3416.51318178083,4280.00708144515,4284.67897964826,0.167091821455451,0.241651639424274,0.243028299555596
463,"Hunters Point Av (7)","Queens","QN0201",0.479788815326291,FALSE,FALSE,1076479,560.351860724873,1471.56187948107,2111.64995494373,54.2688679245283,0,0,0,0,0,0,0,0,0,923.410262922949,1176.52833778667,1249.03625750052,0.144427713470124,0.284501353826334,0.458872210536151
464,"Vernon Blvd-Jackson Av (7)","Queens","QN0201",0.479788815326291,FALSE,FALSE,4308698,472.222096323707,1585.36532595614,1924.30819427449,67.6061320754717,5,5,4,7,7,6,8,8,7,2451.9661034398,5159.33774058812,12127.7972902443,0.175374370691515,0.340039234107893,0.631561409577082
471,"34 St-Hudson Yards (7)","Manhattan","MN0401",0.682041633156165,FALSE,FALSE,6753333,192.856105370918,762.363596344985,762.363596344985,60.5542452830189,1,1,0,5,5,4,8,8,7,682.589683707937,3723.91071372546,12037.5190272272,0.196259835911032,0.486253183882082,0.856564586347215
475,"96 St (Q)","Manhattan","MN1101",0.324169851299942,FALSE,FALSE,4512150,264.676607492935,433.740173980757,1996.44817620385,58.561320754717,10,8,8,11,9,9,11,9,9,8326.31705669224,18698.7041332508,24371.2193578726,0.180158943106057,0.3740518975315,0.507737766427396
476,"86 St (Q)","Manhattan","MN0803",0.911669082657658,FALSE,FALSE,6418901,608.266743342514,608.266743342514,1315.52688394653,91.6627358490566,20,16,17,26,22,23,29,24,26,11733.5322084864,24499.986862288,38913.3608692602,0.180723622591976,0.392545864657578,0.642761574887966
477,"72 St (Q)","Manhattan","MN0801",0.63107427932149,FALSE,FALSE,7615798,387.826553329417,440.817346121402,891.670114602598,71.7806603773585,15,9,9,19,11,13,24,15,18,12239.0849054971,21692.1024627334,33166.4741485607,0.194115461573404,0.378473996389233,0.639685346256459
601,"14 St/6 Av (1,2,3,L,F,M)","Manhattan","MN0401",0.682041633156165,FALSE,FALSE,11515343,370.683957693396,370.683957693396,678.420539344547,71.7806603773585,4,3,2,16,13,13,16,13,13,5725.11671160848,9623.36785021512,9782.28550153263,0.178051255853143,0.307780675348037,0.313047095142867
602,"14 St-Union Sq (4,5,6,L,N,Q,R,W)","Manhattan","MN0501",0.696787909162235,FALSE,FALSE,24530660,154.635848119109,159.95138235644,159.95138235644,62.9952830188679,16,15,15,20,19,19,20,19,19,5935.56440684675,9951.7860396489,10131.2612149346,0.191306577399838,0.326849354003328,0.332402099190369
603,"149 St-Grand Concourse (2,4,5)","Bronx","BX0101",0.625636604888906,FALSE,FALSE,2599147,169.301814198351,787.043967165475,2580.20362373052,43.125,3,3,3,4,4,4,5,5,5,2446.39461262944,6164.66504711947,9275.07646946612,0.196259835910742,0.471730879293761,0.675685458793821
604,"161 St-Yankee Stadium (4,B,D)","Bronx","BX0401",0.899342485336271,FALSE,FALSE,6323559,229.877598470218,704.219450598175,1550.98662557175,60.7311320754717,5,5,4,6,6,5,6,6,5,2366.69665207733,8154.91265399906,17533.8537303708,0.196259835909968,0.502425172111365,0.941707257525223
605,"168 St-Washington Hts (1,A,C)","Manhattan","MN1201",0.677143171019652,FALSE,FALSE,5447621,200.512590982137,608.207786193214,1860.92882256769,58.1957547169811,8,7,5,9,8,6,12,11,9,5456.43870605517,14410.6627182014,19045.7922222694,0.196259835911048,0.436752376127377,0.709897299077782
606,"Court Sq-23 St (7,E,F,G)","Queens","QN0201",0.479788815326291,FALSE,FALSE,6443955,327.101032191546,870.755908789948,1846.82436877456,66.5683962264151,3,3,1,5,5,3,5,5,3,2026.135041868,4185.61496255302,4722.89384442271,0.196259835911026,0.393259896799859,0.554798154387092
607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","MN0501",0.696787909162235,FALSE,FALSE,26489852,96.0259101518958,96.0259101518958,848.185296713667,61.25,5,4,4,5,4,4,5,4,4,1595.93745836408,2383.59825604752,2422.64617835826,0.162188770744832,0.240397965351198,0.242377578482537
608,"4 Av-9 St (F,G,R)","Brooklyn","BK0601",1.22603352395057,FALSE,FALSE,3162853,463.251179455929,1698.73448981635,2662.46440206116,61.6509433962264,2,1,0,6,5,4,6,5,4,3248.71900429385,7482.21705205188,10028.1846991069,0.196259835910353,0.461931900832795,0.604951777179918
609,"42 St-Bryant Pk/5 Av (7,B,D,F,M)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,13112395,48.1859278625419,125.358409240146,478.839397492977,58.3962264150943,5,5,2,6,6,3,6,6,3,1299.06664415356,2170.68637049582,2252.76120792397,0.187708717810365,0.286443729291793,0.290648297024064
610,"Grand Central-42 St (4,5,6,7,S)","Manhattan","MN0604",0.856913231815316,FALSE,FALSE,36369834,57.477388389007,57.477388389007,80.4508157836525,60.3891509433962,7,7,5,12,11,10,14,13,12,3101.74341066483,8125.10312453198,15083.553920626,0.196259835909904,0.449332452699234,0.637441010431844
611,"Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)","Manhattan","MN0502",1.92873430718364,TRUE,TRUE,48521533,453.510245104775,531.995477560174,790.658914335665,78.1603773584906,13,13,9,19,19,15,22,22,18,628.836200754706,2647.88021029809,5276.52200208594,0.187708717810401,0.320888119518187,0.402237516449756
612,"Lexington Av/51-53 Sts (6,E,F)","Manhattan","MN0604",0.856913231815316,FALSE,FALSE,13389402,109.770448724138,109.770448724138,109.770448724138,60.247641509434,10,8,6,18,14,14,23,17,19,4568.8754856253,11231.0195592342,20708.2354080156,0.196259835911011,0.414254746613351,0.630323870866434
613,"Lexington Av/59 St (4,5,6,N,R,W)","Manhattan","MN0802",0.796366213218585,FALSE,FALSE,12120506,156.093411420577,508.053129877059,508.053129877059,61.2146226415094,3,3,1,3,3,1,6,4,4,3364.34228566567,6538.94046171535,11206.5746751505,0.159913255983238,0.276709128193265,0.360315503006097
614,"59 St-Columbus Circle (1,A,C,B,D)","Manhattan","MN0701",0.627347480791183,FALSE,FALSE,17440119,134.214188060493,327.751525598223,327.751525598223,61.6037735849057,12,7,8,23,17,19,26,19,22,5543.20303191351,10606.0665480442,15064.6809477023,0.187913903731181,0.363903183285458,0.503355671077112
615,"62 St/New Utrecht Av (D,N)","Brooklyn","BK1101",1.01083773011612,FALSE,FALSE,1217594,1009.78294148783,2419.07418540703,3419.58053676947,60.7075471698113,7,7,7,9,9,9,9,9,9,2750.06621863077,7053.09832578402,10794.9425197817,0.196259835911057,0.46241999838027,0.637202571718931
616,"Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)","Queens","QN0401",1.20541273317044,FALSE,FALSE,14907349,458.974223478107,2447.45654207253,3210.29358487206,77.1816037735849,20,11,20,22,13,22,25,16,25,5262.3227996452,10750.8698922627,15438.2820580754,0.189948940493223,0.389832819385541,0.571466356556451
617,"Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)","Brooklyn","BK0602",0.954756164382297,FALSE,FALSE,11178446,83.4628298023832,83.4628298023832,2164.04934277992,58.2900943396226,7,6,7,10,9,10,12,11,12,3312.89395100263,5209.13817856073,6680.85971755768,0.173685638540953,0.262008921279894,0.320975629524401
618,"14 St/8 Av (A,C,E,L)","Manhattan","MN0401",0.682041633156165,FALSE,FALSE,12164345,265.930933192922,512.609682651448,512.609682651448,66.686320754717,9,7,9,14,12,14,14,12,14,5118.50663430867,9632.19945858947,13793.0406763253,0.179555384215681,0.356281772780439,0.567935421771458
619,"Broadway-Lafayette St/Bleecker St (6,B,D,F,M)","Manhattan","MN0202",1.23593330174516,FALSE,FALSE,10812464,163.236485657995,163.236485657995,1291.74975881345,60.8018867924528,6,6,6,7,7,7,9,9,9,3799.27045460185,6502.05328386185,6784.21881193552,0.154705013994386,0.235881122361873,0.243634302020362
620,"Borough Hall/Court St (2,3,4,5,R)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,6547577,229.59908866317,853.321792454317,853.321792454317,61.6627358490566,9,9,1,11,11,3,12,12,4,4159.40630474919,7936.18774699442,10729.9637010704,0.178731929236716,0.325761985742385,0.430354615469903
621,"Broadway Junction (A,C,J,Z,L)","Brooklyn","BK1601",0.568412603127196,FALSE,FALSE,2005153,494.02448265309,4115.67216606273,6246.32273272275,54.1391509433962,0,0,0,0,0,0,0,0,0,2064.98329088186,3030.62801215395,3033.07188661889,0.182884189957507,0.270539545797731,0.277834218345444
622,"Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)","Manhattan","MN0102",1.72068802073447,TRUE,FALSE,6308245,349.817674871553,349.817674871553,887.081662546084,66.875,3,3,3,6,6,6,10,10,10,1801.15450001747,4542.90478581383,9145.18495960689,0.162441628656725,0.316806181653191,0.47341893275875
623,"Canal St (6,J,Z,N,Q,R,W)","Manhattan","MN0201",1.02389093600833,FALSE,FALSE,12160551,316.756407733742,688.129994156516,1032.81814193253,69.5518867924528,20,12,19,23,15,22,24,16,23,3255.03797216565,5606.83208092585,6027.34677244585,0.193299701115891,0.300835705353482,0.315680541888584
624,"Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)","Manhattan","MN0102",1.72068802073447,TRUE,FALSE,14131439,178.805532257556,178.805532257556,855.575217458753,63.1839622641509,3,3,3,3,3,3,3,3,3,2198.52230949304,2201.43079838516,2201.43079838516,0.0786810700472257,0.0787740347674994,0.0787740347674994
625,"Delancey St-Essex St (F,M,J,Z)","Manhattan","MN0302",0.862349755240968,FALSE,FALSE,7843480,442.717348099202,453.423525957627,1787.16761797177,74.1037735849057,9,9,9,12,12,11,15,15,14,6084.04869582678,11781.4444259688,19291.8580113883,0.196259835910491,0.36035575256481,0.551101409706544
626,"Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)","Brooklyn","BK0901",0.524776707042881,FALSE,FALSE,3743258,515.899172281605,831.743966885803,2350.42630893537,81.7688679245283,3,3,3,3,3,3,3,3,3,6445.44630893895,11592.4960555079,14230.323133954,0.195410045738955,0.359379806097463,0.454835003009465
627,"Franklin Av (C,S)","Brooklyn","BK0301",1.23563830007288,FALSE,FALSE,1363607,93.3359846212047,1389.22531641224,3504.17390357047,25.7547169811321,11,11,8,11,11,8,11,11,8,3918.52372750251,8839.40386140678,11205.8164082476,0.196259835911064,0.425262326143385,0.534425586718839
628,"Fulton St (2,3,4,5,A,C,J,Z)","Manhattan","MN0101",0.553449068501232,FALSE,FALSE,20650784,117.31855481563,117.31855481563,569.268252620129,61.497641509434,14,14,9,15,15,9,16,16,10,4809.2239317469,6301.27353740068,7398.49953727827,0.14638858071629,0.194107322056188,0.233182099446305
629,"Metropolitan Av/Lorimer St (G,L)","Brooklyn","BK0102",0.581671250713063,FALSE,FALSE,4744427,309.265894881875,850.913223270768,958.452830001507,62.3231132075472,7,7,6,8,8,7,8,8,7,4219.6381841446,9421.13037963931,11015.0545483158,0.196259835911024,0.439671232357339,0.522372645057451
630,"Myrtle-Wyckoff Avs (M,L)","Brooklyn","BK0402",1.36558666154075,FALSE,FALSE,5671105,236.102421380942,4049.16511990561,4184.25319871612,60.0353773584906,6,6,6,8,8,8,11,11,11,5206.76341271219,10987.8416686116,13808.1003680739,0.196259835911042,0.40687782753894,0.506636939981396
635,"Whitehall St-South Ferry (1,R,W)","Manhattan","MN0101",0.553449068501232,FALSE,FALSE,6988385,277.683421260816,725.289735442407,725.289735442407,65.0235849056604,6,6,5,7,7,6,7,7,6,701.712644597091,960.08381818921,1013.97765986607,0.151664737201923,0.198651422747991,0.206577057437508
636,"Jay St-MetroTech (A,C,F,R)","Brooklyn","BK0202",1.36704605554042,FALSE,FALSE,8557744,492.699568244192,1113.49586217087,1191.85827426244,76.0141509433962,4,4,4,8,4,8,9,5,9,2328.57908267227,4310.08284862608,5890.32199397806,0.136588443588502,0.221458764424583,0.28990680520624
