"month","station_complex_id","station_complex","borough","ridership","transfers","latitude","longitude","georeference.type","georeference.coordinates"
"2025-10-01T00:00:00.000","376","Brook Av (6)","Bronx","94363.0","548.0","40.807568","-73.91924","Point","c(-73.91924, 40.807568)"
"2025-10-01T00:00:00.000","377","3 Av-138 St (6)","Bronx","175135.0","5625.0","40.810474","-73.92614","Point","c(-73.92614, 40.810474)"
"2025-10-01T00:00:00.000","378","Woodlawn (4)","Bronx","131306.0","25169.0","40.886036","-73.87875","Point","c(-73.87875, 40.886036)"
"2025-10-01T00:00:00.000","379","Mosholu Pkwy (4)","Bronx","142272.0","6911.0","40.87975","-73.88466","Point","c(-73.88466, 40.87975)"
"2025-10-01T00:00:00.000","38","86 St (R)","Brooklyn","250906.0","69438.0","40.62269","-74.0284","Point","c(-74.0284, 40.62269)"
"2025-10-01T00:00:00.000","380","Bedford Park Blvd-Lehman College (4)","Bronx","108060.0","7437.0","40.873413","-73.89006","Point","c(-73.89006, 40.873413)"
"2025-10-01T00:00:00.000","381","Kingsbridge Rd (4)","Bronx","176785.0","12639.0","40.86776","-73.89717","Point","c(-73.89717, 40.86776)"
"2025-10-01T00:00:00.000","382","Fordham Rd (4)","Bronx","193946.0","16627.0","40.862804","-73.90103","Point","c(-73.90103, 40.862804)"
"2025-10-01T00:00:00.000","383","183 St (4)","Bronx","107295.0","634.0","40.858406","-73.90388","Point","c(-73.90388, 40.858406)"
"2025-10-01T00:00:00.000","384","Burnside Av (4)","Bronx","178631.0","10484.0","40.853455","-73.907684","Point","c(-73.907684, 40.853455)"
"2025-10-01T00:00:00.000","385","176 St (4)","Bronx","108756.0","705.0","40.84848","-73.9118","Point","c(-73.9118, 40.84848)"
"2025-10-01T00:00:00.000","386","Mt Eden Av (4)","Bronx","89711.0","405.0","40.844433","-73.91469","Point","c(-73.91469, 40.844433)"
"2025-10-01T00:00:00.000","387","170 St (4)","Bronx","141892.0","10427.0","40.840076","-73.91779","Point","c(-73.91779, 40.840076)"
"2025-10-01T00:00:00.000","388","167 St (4)","Bronx","175678.0","8890.0","40.835537","-73.9214","Point","c(-73.9214, 40.835537)"
"2025-10-01T00:00:00.000","39","Bay Ridge-95 St (R)","Brooklyn","114525.0","3304.0","40.616623","-74.030876","Point","c(-74.030876, 40.616623)"
"2025-10-01T00:00:00.000","391","138 St-Grand Concourse (4,5)","Bronx","82642.0","1552.0","40.813225","-73.92985","Point","c(-73.92985, 40.813225)"
"2025-10-01T00:00:00.000","392","125 St (4,5,6)","Manhattan","523504.0","35621.0","40.80414","-73.93759","Point","c(-73.93759, 40.80414)"
"2025-10-01T00:00:00.000","393","116 St (6)","Manhattan","278490.0","14872.0","40.79863","-73.94162","Point","c(-73.94162, 40.79863)"
"2025-10-01T00:00:00.000","394","110 St (6)","Manhattan","216918.0","1902.0","40.79502","-73.94425","Point","c(-73.94425, 40.79502)"
"2025-10-01T00:00:00.000","395","103 St (6)","Manhattan","268494.0","2341.0","40.7906","-73.94748","Point","c(-73.94748, 40.7906)"
"2025-10-01T00:00:00.000","396","96 St (6)","Manhattan","375918.0","19665.0","40.78567","-73.95107","Point","c(-73.95107, 40.78567)"
"2025-10-01T00:00:00.000","397","86 St (4,5,6)","Manhattan","1027201.0","47554.0","40.77949","-73.95559","Point","c(-73.95559, 40.77949)"
"2025-10-01T00:00:00.000","398","77 St (6)","Manhattan","616731.0","15744.0","40.77362","-73.95988","Point","c(-73.95988, 40.77362)"
"2025-10-01T00:00:00.000","399","68 St-Hunter College (6)","Manhattan","536600.0","19050.0","40.768143","-73.96387","Point","c(-73.96387, 40.768143)"
"2025-10-01T00:00:00.000","4","Broadway (N,W)","Queens","271353.0","3822.0","40.76182","-73.92551","Point","c(-73.92551, 40.76182)"
"2025-10-01T00:00:00.000","403","33 St (6)","Manhattan","580518.0","15714.0","40.746082","-73.98208","Point","c(-73.98208, 40.746082)"
"2025-10-01T00:00:00.000","404","28 St (6)","Manhattan","424454.0","2607.0","40.74307","-73.98426","Point","c(-73.98426, 40.74307)"
"2025-10-01T00:00:00.000","405","23 St-Baruch College (6)","Manhattan","575586.0","19029.0","40.739864","-73.9866","Point","c(-73.9866, 40.739864)"
"2025-10-01T00:00:00.000","407","Astor Pl (6)","Manhattan","365378.0","2830.0","40.730053","-73.99107","Point","c(-73.99107, 40.730053)"
"2025-10-01T00:00:00.000","409","Spring St (6)","Manhattan","292313.0","619.0","40.7223","-73.99714","Point","c(-73.99714, 40.7223)"
"2025-10-01T00:00:00.000","41","7 Av (B,Q)","Brooklyn","226714.0","6680.0","40.67705","-73.97237","Point","c(-73.97237, 40.67705)"
"2025-10-01T00:00:00.000","413","Wall St (4,5)","Manhattan","340486.0","3616.0","40.707558","-74.01186","Point","c(-74.01186, 40.707558)"
"2025-10-01T00:00:00.000","414","Bowling Green (4,5)","Manhattan","469177.0","60187.0","40.70482","-74.01407","Point","c(-74.01407, 40.70482)"
"2025-10-01T00:00:00.000","416","Wakefield-241 St (2)","Bronx","77917.0","1943.0","40.903126","-73.85062","Point","c(-73.85062, 40.903126)"
"2025-10-01T00:00:00.000","417","Nereid Av (2,5)","Bronx","50400.0","4971.0","40.89838","-73.85438","Point","c(-73.85438, 40.89838)"
"2025-10-01T00:00:00.000","418","233 St (2,5)","Bronx","67186.0","5328.0","40.893192","-73.857475","Point","c(-73.857475, 40.893192)"
"2025-10-01T00:00:00.000","419","225 St (2,5)","Bronx","53305.0","993.0","40.888023","-73.860344","Point","c(-73.860344, 40.888023)"
"2025-10-01T00:00:00.000","42","Prospect Park (B,Q,S)","Brooklyn","225347.0","6472.0","40.661613","-73.96225","Point","c(-73.96225, 40.661613)"
"2025-10-01T00:00:00.000","420","219 St (2,5)","Bronx","50753.0","232.0","40.883896","-73.86263","Point","c(-73.86263, 40.883896)"
"2025-10-01T00:00:00.000","421","Gun Hill Rd (2,5)","Bronx","106696.0","10875.0","40.87785","-73.86626","Point","c(-73.86626, 40.87785)"
"2025-10-01T00:00:00.000","422","Burke Av (2,5)","Bronx","46061.0","194.0","40.871357","-73.867165","Point","c(-73.867165, 40.871357)"
"2025-10-01T00:00:00.000","423","Allerton Av (2,5)","Bronx","75944.0","4423.0","40.865463","-73.867355","Point","c(-73.867355, 40.865463)"
"2025-10-01T00:00:00.000","424","Pelham Pkwy (2,5)","Bronx","133533.0","14676.0","40.857193","-73.867615","Point","c(-73.867615, 40.857193)"
"2025-10-01T00:00:00.000","425","Bronx Park East (2,5)","Bronx","44315.0","2294.0","40.848827","-73.868454","Point","c(-73.868454, 40.848827)"
"2025-10-01T00:00:00.000","426","E 180 St (2,5)","Bronx","170883.0","26753.0","40.841892","-73.87349","Point","c(-73.87349, 40.841892)"
"2025-10-01T00:00:00.000","427","West Farms Sq-E Tremont Av (2,5)","Bronx","109517.0","11150.0","40.840294","-73.88005","Point","c(-73.88005, 40.840294)"
"2025-10-01T00:00:00.000","428","174 St (2,5)","Bronx","117119.0","9837.0","40.837288","-73.88773","Point","c(-73.88773, 40.837288)"
"2025-10-01T00:00:00.000","429","Freeman St (2,5)","Bronx","79075.0","744.0","40.829994","-73.89187","Point","c(-73.89187, 40.829994)"
"2025-10-01T00:00:00.000","43","Parkside Av (Q)","Brooklyn","124512.0","5314.0","40.655293","-73.961494","Point","c(-73.961494, 40.655293)"
"2025-10-01T00:00:00.000","430","Simpson St (2,5)","Bronx","136476.0","16722.0","40.824074","-73.89307","Point","c(-73.89307, 40.824074)"
"2025-10-01T00:00:00.000","431","Intervale Av (2,5)","Bronx","60572.0","2509.0","40.82218","-73.896736","Point","c(-73.896736, 40.82218)"
"2025-10-01T00:00:00.000","432","Prospect Av (2,5)","Bronx","116000.0","5044.0","40.819584","-73.90177","Point","c(-73.90177, 40.819584)"
"2025-10-01T00:00:00.000","433","Jackson Av (2,5)","Bronx","98198.0","495.0","40.81649","-73.90781","Point","c(-73.90781, 40.81649)"
"2025-10-01T00:00:00.000","434","3 Av-149 St (2,5)","Bronx","417650.0","40384.0","40.81611","-73.917755","Point","c(-73.917755, 40.81611)"
"2025-10-01T00:00:00.000","436","Harlem-148 St (3)","Manhattan","57224.0","387.0","40.82388","-73.93647","Point","c(-73.93647, 40.82388)"
"2025-10-01T00:00:00.000","437","145 St (3)","Manhattan","58832.0","1430.0","40.82042","-73.93625","Point","c(-73.93625, 40.82042)"
"2025-10-01T00:00:00.000","438","135 St (2,3)","Manhattan","229649.0","3096.0","40.814228","-73.94077","Point","c(-73.94077, 40.814228)"
"2025-10-01T00:00:00.000","439","125 St (2,3)","Manhattan","301220.0","17459.0","40.807755","-73.945496","Point","c(-73.945496, 40.807755)"
"2025-10-01T00:00:00.000","44","Church Av (B,Q)","Brooklyn","316555.0","15206.0","40.650528","-73.96298","Point","c(-73.96298, 40.650528)"
"2025-10-01T00:00:00.000","440","116 St (2,3)","Manhattan","203531.0","12125.0","40.802097","-73.94962","Point","c(-73.94962, 40.802097)"
"2025-10-01T00:00:00.000","441","110 St-Malcolm X Plaza (2,3)","Manhattan","157073.0","8013.0","40.799076","-73.95182","Point","c(-73.95182, 40.799076)"
"2025-10-01T00:00:00.000","442","Eastchester-Dyre Av (5)","Bronx","78093.0","6500.0","40.8883","-73.83083","Point","c(-73.83083, 40.8883)"
"2025-10-01T00:00:00.000","443","Baychester Av (5)","Bronx","51374.0","895.0","40.878662","-73.83859","Point","c(-73.83859, 40.878662)"
"2025-10-01T00:00:00.000","444","Gun Hill Rd (5)","Bronx","74752.0","9563.0","40.869526","-73.84638","Point","c(-73.84638, 40.869526)"
"2025-10-01T00:00:00.000","445","Pelham Pkwy (5)","Bronx","56897.0","4310.0","40.858986","-73.85536","Point","c(-73.85536, 40.858986)"
"2025-10-01T00:00:00.000","446","Morris Park (5)","Bronx","51125.0","160.0","40.854362","-73.8605","Point","c(-73.8605, 40.854362)"
"2025-10-01T00:00:00.000","447","Flushing-Main St (7)","Queens","1226380.0","400991.0","40.7596","-73.83003","Point","c(-73.83003, 40.7596)"
"2025-10-01T00:00:00.000","448","Mets-Willets Point (7)","Queens","145594.0","20528.0","40.754623","-73.84563","Point","c(-73.84563, 40.754623)"
"2025-10-01T00:00:00.000","449","111 St (7)","Queens","329138.0","13134.0","40.75173","-73.85533","Point","c(-73.85533, 40.75173)"
"2025-10-01T00:00:00.000","45","Beverley Rd (Q)","Brooklyn","79966.0","310.0","40.64403","-73.96449","Point","c(-73.96449, 40.64403)"
"2025-10-01T00:00:00.000","450","103 St-Corona Plaza (7)","Queens","447327.0","15674.0","40.749866","-73.8627","Point","c(-73.8627, 40.749866)"
"2025-10-01T00:00:00.000","451","Junction Blvd (7)","Queens","578088.0","20040.0","40.749146","-73.86953","Point","c(-73.86953, 40.749146)"
"2025-10-01T00:00:00.000","452","90 St-Elmhurst Av (7)","Queens","400920.0","2273.0","40.74841","-73.87661","Point","c(-73.87661, 40.74841)"
"2025-10-01T00:00:00.000","453","82 St-Jackson Hts (7)","Queens","328669.0","16856.0","40.747658","-73.8837","Point","c(-73.8837, 40.747658)"
"2025-10-01T00:00:00.000","455","69 St (7)","Queens","60811.0","522.0","40.746326","-73.8964","Point","c(-73.8964, 40.746326)"
"2025-10-01T00:00:00.000","456","61 St-Woodside (7)","Queens","370515.0","23041.0","40.74563","-73.902985","Point","c(-73.902985, 40.74563)"
"2025-10-01T00:00:00.000","457","52 St (7)","Queens","72147.0","563.0","40.74415","-73.91255","Point","c(-73.91255, 40.74415)"
"2025-10-01T00:00:00.000","458","46 St-Bliss St (7)","Queens","313556.0","11184.0","40.743134","-73.918434","Point","c(-73.918434, 40.743134)"
"2025-10-01T00:00:00.000","459","40 St-Lowery St (7)","Queens","220800.0","1905.0","40.743782","-73.92402","Point","c(-73.92402, 40.743782)"
"2025-10-01T00:00:00.000","46","Cortelyou Rd (Q)","Brooklyn","130688.0","882.0","40.640926","-73.96389","Point","c(-73.96389, 40.640926)"
"2025-10-01T00:00:00.000","460","33 St-Rawson St (7)","Queens","220842.0","1214.0","40.744587","-73.931","Point","c(-73.931, 40.744587)"
"2025-10-01T00:00:00.000","461","Queensboro Plaza (7,N,W)","Queens","324744.0","18350.0","40.750584","-73.9402","Point","c(-73.9402, 40.750584)"
"2025-10-01T00:00:00.000","463","Hunters Point Av (7)","Queens","92991.0","9091.0","40.742214","-73.94891","Point","c(-73.94891, 40.742214)"
"2025-10-01T00:00:00.000","464","Vernon Blvd-Jackson Av (7)","Queens","395109.0","8835.0","40.742626","-73.95358","Point","c(-73.95358, 40.742626)"
"2025-10-01T00:00:00.000","47","Newkirk Plaza (B,Q)","Brooklyn","215621.0","10541.0","40.635082","-73.96279","Point","c(-73.96279, 40.635082)"
"2025-10-01T00:00:00.000","471","34 St-Hudson Yards (7)","Manhattan","656662.0","2308.0","40.755882","-74.00191","Point","c(-74.00191, 40.755882)"
"2025-10-01T00:00:00.000","475","96 St (Q)","Manhattan","403379.0","21769.0","40.784317","-73.94715","Point","c(-73.94715, 40.784317)"
"2025-10-01T00:00:00.000","476","86 St (Q)","Manhattan","572875.0","12101.0","40.77789","-73.95179","Point","c(-73.95179, 40.77789)"
"2025-10-01T00:00:00.000","477","72 St (Q)","Manhattan","679953.0","7148.0","40.7688","-73.95843","Point","c(-73.95843, 40.7688)"
"2025-10-01T00:00:00.000","48","Avenue H (Q)","Brooklyn","67452.0","438.0","40.62927","-73.96164","Point","c(-73.96164, 40.62927)"
"2025-10-01T00:00:00.000","49","Avenue J (Q)","Brooklyn","108773.0","14499.0","40.62504","-73.9608","Point","c(-73.9608, 40.62504)"
"2025-10-01T00:00:00.000","5","36 Av (N,W)","Queens","151000.0","2373.0","40.756805","-73.92957","Point","c(-73.92957, 40.756805)"
"2025-10-01T00:00:00.000","50","Avenue M (Q)","Brooklyn","116633.0","5572.0","40.61762","-73.9594","Point","c(-73.9594, 40.61762)"
"2025-10-01T00:00:00.000","502","Tompkinsville (SIR)","Staten Island","1.0","0.0","40.636948","-74.07484","Point","c(-74.07484, 40.636948)"
"2025-10-01T00:00:00.000","51","Kings Hwy (B,Q)","Brooklyn","405132.0","76655.0","40.60867","-73.95773","Point","c(-73.95773, 40.60867)"
"2025-10-01T00:00:00.000","52","Avenue U (Q)","Brooklyn","142526.0","19730.0","40.5993","-73.95593","Point","c(-73.95593, 40.5993)"
"2025-10-01T00:00:00.000","53","Neck Rd (Q)","Brooklyn","95394.0","523.0","40.595245","-73.95516","Point","c(-73.95516, 40.595245)"
"2025-10-01T00:00:00.000","54","Sheepshead Bay (B,Q)","Brooklyn","256681.0","28795.0","40.586895","-73.954155","Point","c(-73.954155, 40.586895)"
"2025-10-01T00:00:00.000","55","Brighton Beach (B,Q)","Brooklyn","232539.0","11089.0","40.57762","-73.96137","Point","c(-73.96137, 40.57762)"
"2025-10-01T00:00:00.000","56","Ocean Pkwy (Q)","Brooklyn","63093.0","1771.0","40.576313","-73.9685","Point","c(-73.9685, 40.576313)"
"2025-10-01T00:00:00.000","57","W 8 St-NY Aquarium (F,Q)","Brooklyn","52468.0","746.0","40.576126","-73.97594","Point","c(-73.97594, 40.576126)"
"2025-10-01T00:00:00.000","58","Coney Island-Stillwell Av (D,F,N,Q)","Brooklyn","287184.0","40234.0","40.577423","-73.98123","Point","c(-73.98123, 40.577423)"
"2025-10-01T00:00:00.000","59","9 Av (D)","Brooklyn","126434.0","3212.0","40.646294","-73.99432","Point","c(-73.99432, 40.646294)"
"2025-10-01T00:00:00.000","6","39 Av-Dutch Kills (N,W)","Queens","93974.0","424.0","40.75288","-73.932755","Point","c(-73.932755, 40.75288)"
"2025-10-01T00:00:00.000","60","Fort Hamilton Pkwy (D)","Brooklyn","88644.0","384.0","40.640915","-73.9943","Point","c(-73.9943, 40.640915)"
"2025-10-01T00:00:00.000","601","14 St/6 Av (1,2,3,L,F,M)","Manhattan","1125652.0","23109.0","40.737797","-73.997734","Point","c(-73.997734, 40.737797)"
"2025-10-01T00:00:00.000","602","14 St-Union Sq (4,5,6,L,N,Q,R,W)","Manhattan","2305476.0","57398.0","40.735065","-73.99042","Point","c(-73.99042, 40.735065)"
"2025-10-01T00:00:00.000","603","149 St-Grand Concourse (2,4,5)","Bronx","243035.0","14071.0","40.818394","-73.92703","Point","c(-73.92703, 40.818394)"
"2025-10-01T00:00:00.000","604","161 St-Yankee Stadium (4,B,D)","Bronx","470250.0","42384.0","40.82795","-73.92574","Point","c(-73.92574, 40.82795)"
"2025-10-01T00:00:00.000","605","168 St-Washington Hts (1,A,C)","Manhattan","481805.0","6654.0","40.840637","-73.93985","Point","c(-73.93985, 40.840637)"
"2025-10-01T00:00:00.000","606","Court Sq-23 St (7,E,F,G)","Queens","601830.0","23452.0","40.747143","-73.94503","Point","c(-73.94503, 40.747143)"
"2025-10-01T00:00:00.000","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","Manhattan","2304048.0","30964.0","40.74964","-73.987885","Point","c(-73.987885, 40.74964)"
"2025-10-01T00:00:00.000","608","4 Av-9 St (F,G,R)","Brooklyn","287936.0","13159.0","40.67056","-73.989044","Point","c(-73.989044, 40.67056)"
"2025-10-01T00:00:00.000","609","42 St-Bryant Pk/5 Av (7,B,D,F,M)","Manhattan","1172157.0","16446.0","40.75402","-73.98327","Point","c(-73.98327, 40.75402)"
"2025-10-01T00:00:00.000","61","50 St (D)","Brooklyn","64586.0","3947.0","40.63626","-73.99479","Point","c(-73.99479, 40.63626)"
"2025-10-01T00:00:00.000","610","Grand Central-42 St (4,5,6,7,S)","Manhattan","3341881.0","31149.0","40.75199","-73.977356","Point","c(-73.977356, 40.75199)"
"2025-10-01T00:00:00.000","611","Times Sq-42 St/Port Authority Bus Terminal (1,2,3,7,A,C,E,N,Q,R,W,S)","Manhattan","4235758.0","43687.0","40.755745","-73.98758","Point","c(-73.98758, 40.755745)"
"2025-10-01T00:00:00.000","612","Lexington Av/51-53 Sts (6,E,F)","Manhattan","1226361.0","13618.0","40.757328","-73.97049","Point","c(-73.97049, 40.757328)"
"2025-10-01T00:00:00.000","613","Lexington Av/59 St (4,5,6,N,R,W)","Manhattan","1096715.0","125720.0","40.762592","-73.96761","Point","c(-73.96761, 40.762592)"
"2025-10-01T00:00:00.000","614","59 St-Columbus Circle (1,A,C,B,D)","Manhattan","1614925.0","34669.0","40.768272","-73.981834","Point","c(-73.981834, 40.768272)"
"2025-10-01T00:00:00.000","615","62 St/New Utrecht Av (D,N)","Brooklyn","102623.0","2615.0","40.625656","-73.99663","Point","c(-73.99663, 40.625656)"
"2025-10-01T00:00:00.000","616","Jackson Hts-Roosevelt Av/74 St-Broadway (7,E,F,M,R)","Queens","1330688.0","178179.0","40.746746","-73.891365","Point","c(-73.891365, 40.746746)"
"2025-10-01T00:00:00.000","617","Atlantic Av-Barclays Ctr (2,3,4,5,B,D,N,Q,R)","Brooklyn","988749.0","27618.0","40.684162","-73.97779","Point","c(-73.97779, 40.684162)"
"2025-10-01T00:00:00.000","618","14 St/8 Av (A,C,E,L)","Manhattan","1119136.0","14330.0","40.740334","-74.00214","Point","c(-74.00214, 40.740334)"
"2025-10-01T00:00:00.000","619","Broadway-Lafayette St/Bleecker St (6,B,D,F,M)","Manhattan","970554.0","5534.0","40.725605","-73.99543","Point","c(-73.99543, 40.725605)"
"2025-10-01T00:00:00.000","62","55 St (D)","Brooklyn","34584.0","951.0","40.631435","-73.995476","Point","c(-73.995476, 40.631435)"
"2025-10-01T00:00:00.000","620","Borough Hall/Court St (2,3,4,5,R)","Brooklyn","587149.0","12252.0","40.69324","-73.99064","Point","c(-73.99064, 40.69324)"
"2025-10-01T00:00:00.000","621","Broadway Junction (A,C,J,Z,L)","Brooklyn","205419.0","24203.0","40.678898","-73.90436","Point","c(-73.90436, 40.678898)"
"2025-10-01T00:00:00.000","622","Brooklyn Bridge-City Hall/Chambers St (4,5,6,J,Z)","Manhattan","579037.0","3449.0","40.713154","-74.00377","Point","c(-74.00377, 40.713154)"
"2025-10-01T00:00:00.000","623","Canal St (6,J,Z,N,Q,R,W)","Manhattan","1089441.0","39418.0","40.7187","-74.00058","Point","c(-74.00058, 40.7187)"
"2025-10-01T00:00:00.000","624","Chambers St/WTC/Park Place/Cortlandt St (2,3,A,C,E,R,W)","Manhattan","1294908.0","17643.0","40.712605","-74.00955","Point","c(-74.00955, 40.712605)"
"2025-10-01T00:00:00.000","625","Delancey St-Essex St (F,M,J,Z)","Manhattan","709348.0","14980.0","40.718464","-73.98778","Point","c(-73.98778, 40.718464)"
"2025-10-01T00:00:00.000","626","Franklin Av-Medgar Evers College/Botanic Garden (2,3,4,5,S)","Brooklyn","342894.0","2805.0","40.670513","-73.95869","Point","c(-73.95869, 40.670513)"
"2025-10-01T00:00:00.000","627","Franklin Av (C,S)","Brooklyn","119320.0","3069.0","40.68099","-73.95634","Point","c(-73.95634, 40.68099)"
"2025-10-01T00:00:00.000","628","Fulton St (2,3,4,5,A,C,J,Z)","Manhattan","1901811.0","6706.0","40.71009","-74.007835","Point","c(-74.007835, 40.71009)"
"2025-10-01T00:00:00.000","629","Metropolitan Av/Lorimer St (G,L)","Brooklyn","419775.0","8682.0","40.71343","-73.95084","Point","c(-73.95084, 40.71343)"
"2025-10-01T00:00:00.000","630","Myrtle-Wyckoff Avs (M,L)","Brooklyn","492171.0","45166.0","40.699623","-73.91199","Point","c(-73.91199, 40.699623)"
"2025-10-01T00:00:00.000","635","Whitehall St-South Ferry (1,R,W)","Manhattan","622710.0","90198.0","40.702576","-74.01333","Point","c(-74.01333, 40.702576)"
"2025-10-01T00:00:00.000","636","Jay St-MetroTech (A,C,F,R)","Brooklyn","808295.0","38509.0","40.69226","-73.98664","Point","c(-73.98664, 40.69226)"
"2025-10-01T00:00:00.000","64","71 St (D)","Brooklyn","103386.0","396.0","40.61959","-73.99886","Point","c(-73.99886, 40.61959)"
"2025-10-01T00:00:00.000","65","79 St (D)","Brooklyn","133140.0","1164.0","40.613503","-74.00061","Point","c(-74.00061, 40.613503)"
"2025-10-01T00:00:00.000","66","18 Av (D)","Brooklyn","125784.0","12208.0","40.607952","-74.00174","Point","c(-74.00174, 40.607952)"
"2025-10-01T00:00:00.000","67","20 Av (D)","Brooklyn","103893.0","2005.0","40.604557","-73.99817","Point","c(-73.99817, 40.604557)"
"2025-10-01T00:00:00.000","68","Bay Pkwy (D)","Brooklyn","151918.0","20643.0","40.601875","-73.99373","Point","c(-73.99373, 40.601875)"
"2025-10-01T00:00:00.000","69","25 Av (D)","Brooklyn","84616.0","5859.0","40.597706","-73.98683","Point","c(-73.98683, 40.597706)"
"2025-10-01T00:00:00.000","70","Bay 50 St (D)","Brooklyn","61980.0","333.0","40.58884","-73.983765","Point","c(-73.983765, 40.58884)"
"2025-10-01T00:00:00.000","71","8 Av (N)","Brooklyn","251651.0","9961.0","40.635063","-74.01172","Point","c(-74.01172, 40.635063)"
"2025-10-01T00:00:00.000","72","Fort Hamilton Pkwy (N)","Brooklyn","139356.0","4201.0","40.631386","-74.00535","Point","c(-74.00535, 40.631386)"
"2025-10-01T00:00:00.000","74","18 Av (N)","Brooklyn","107506.0","5741.0","40.62067","-73.99042","Point","c(-73.99042, 40.62067)"
"2025-10-01T00:00:00.000","75","20 Av (N)","Brooklyn","93143.0","456.0","40.61741","-73.98502","Point","c(-73.98502, 40.61741)"
"2025-10-01T00:00:00.000","76","Bay Pkwy (N)","Brooklyn","146259.0","9608.0","40.611816","-73.98185","Point","c(-73.98185, 40.611816)"
"2025-10-01T00:00:00.000","77","Kings Hwy (N)","Brooklyn","121924.0","9236.0","40.603924","-73.980354","Point","c(-73.980354, 40.603924)"
"2025-10-01T00:00:00.000","78","Avenue U (N)","Brooklyn","85304.0","11865.0","40.597473","-73.97913","Point","c(-73.97913, 40.597473)"
"2025-10-01T00:00:00.000","79","86 St (N)","Brooklyn","52169.0","6454.0","40.59272","-73.97823","Point","c(-73.97823, 40.59272)"
"2025-10-01T00:00:00.000","8","5 Av/59 St (N,R,W)","Manhattan","360377.0","10665.0","40.764812","-73.97335","Point","c(-73.97335, 40.764812)"
"2025-10-01T00:00:00.000","80","121 St (J,Z)","Queens","49150.0","6113.0","40.700493","-73.82829","Point","c(-73.82829, 40.700493)"
"2025-10-01T00:00:00.000","81","111 St (J)","Queens","51692.0","3051.0","40.69742","-73.83634","Point","c(-73.83634, 40.69742)"
"2025-10-01T00:00:00.000","82","104 St (J,Z)","Queens","57351.0","390.0","40.69518","-73.84433","Point","c(-73.84433, 40.69518)"
"2025-10-01T00:00:00.000","83","Woodhaven Blvd (J,Z)","Queens","103520.0","12718.0","40.69388","-73.85158","Point","c(-73.85158, 40.69388)"
"2025-10-01T00:00:00.000","84","85 St-Forest Pkwy (J)","Queens","71423.0","473.0","40.692436","-73.86001","Point","c(-73.86001, 40.692436)"
"2025-10-01T00:00:00.000","85","75 St-Elderts Ln (J,Z)","Queens","72856.0","417.0","40.691322","-73.86714","Point","c(-73.86714, 40.691322)"
"2025-10-01T00:00:00.000","86","Cypress Hills (J)","Brooklyn","23933.0","1692.0","40.68994","-73.87255","Point","c(-73.87255, 40.68994)"
"2025-10-01T00:00:00.000","87","Crescent St (J,Z)","Brooklyn","84488.0","2776.0","40.683193","-73.87379","Point","c(-73.87379, 40.683193)"
"2025-10-01T00:00:00.000","88","Norwood Av (J,Z)","Brooklyn","53566.0","207.0","40.68141","-73.880035","Point","c(-73.880035, 40.68141)"
"2025-10-01T00:00:00.000","89","Cleveland St (J)","Brooklyn","50109.0","210.0","40.679947","-73.884636","Point","c(-73.884636, 40.679947)"
"2025-10-01T00:00:00.000","9","57 St-7 Av (N,Q,R,W)","Manhattan","801255.0","19060.0","40.764664","-73.98066","Point","c(-73.98066, 40.764664)"
"2025-10-01T00:00:00.000","90","Van Siclen Av (J,Z)","Brooklyn","65471.0","303.0","40.678024","-73.891685","Point","c(-73.891685, 40.678024)"
"2025-10-01T00:00:00.000","91","Alabama Av (J,Z)","Brooklyn","44525.0","10214.0","40.67699","-73.89865","Point","c(-73.89865, 40.67699)"
"2025-10-01T00:00:00.000","93","Chauncey St (J,Z)","Brooklyn","66123.0","1924.0","40.68289","-73.91045","Point","c(-73.91045, 40.68289)"
"2025-10-01T00:00:00.000","94","Halsey St (J)","Brooklyn","137899.0","3816.0","40.68637","-73.91656","Point","c(-73.91656, 40.68637)"
"2025-10-01T00:00:00.000","95","Gates Av (J,Z)","Brooklyn","151646.0","3843.0","40.68963","-73.92227","Point","c(-73.92227, 40.68963)"
"2025-10-01T00:00:00.000","96","Kosciuszko St (J)","Brooklyn","129114.0","4841.0","40.69334","-73.92882","Point","c(-73.92882, 40.69334)"
"2025-10-01T00:00:00.000","97","Myrtle Av (M,J,Z)","Brooklyn","275954.0","8855.0","40.69721","-73.93565","Point","c(-73.93565, 40.69721)"
"2025-10-01T00:00:00.000","98","Flushing Av (M,J)","Brooklyn","183129.0","7954.0","40.70026","-73.941124","Point","c(-73.941124, 40.70026)"
"2025-10-01T00:00:00.000","99","Lorimer St (M,J)","Brooklyn","99063.0","1433.0","40.70387","-73.94741","Point","c(-73.94741, 40.70387)"
"2025-09-01T00:00:00.000","1","Astoria-Ditmars Blvd (N,W)","Queens","313215.0","18523.0","40.775036","-73.91203","Point","c(-73.91203, 40.775036)"
"2025-09-01T00:00:00.000","10","49 St (N,R,W)","Manhattan","602551.0","2834.0","40.7599","-73.98414","Point","c(-73.98414, 40.7599)"
"2025-09-01T00:00:00.000","100","Hewes St (M,J)","Brooklyn","56621.0","301.0","40.70687","-73.95343","Point","c(-73.95343, 40.70687)"
"2025-09-01T00:00:00.000","101","Marcy Av (M,J,Z)","Brooklyn","264600.0","9101.0","40.70836","-73.957756","Point","c(-73.957756, 40.70836)"
