"alteration_year","bbl","bin","borough","public_restroom","construction_year","description","doitt_id","doitt_source","gispropnum","ground_elevation","height_roof","location","omppropid","parks_district","system","recreation_center","featurestatus","demolition_year","maintby","maintbyspec","multipolygon.type","multipolygon.coordinates"
,"2059000150","2123980","X",FALSE,"1943","Van Cortlandt Park-Stables Area-Building","87949","current","X092","39","10.33317623",,"X092-ZN07","X-13","X092-ZN07-BLG0955",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8944,40.9012],[-73.8944,40.9012],[-73.8945,40.9012],[-73.8945,40.9012],[-73.8945,40.9011],[-73.8944,40.9011],[-73.8944,40.9012]]]]"
,"2059000150","2123977","X",FALSE,"1943","Van Cortlandt Park-Stables Area-Building","1015026","current","X092","40","10.07040825",,"X092-ZN07","X-13","X092-ZN07-BLG0954",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8943,40.9013],[-73.8944,40.9013],[-73.8944,40.9014],[-73.8944,40.9013],[-73.8944,40.9013],[-73.8943,40.9013],[-73.8943,40.9013]]]]"
,"2059000150","2123982","X",FALSE,"1943","Van Cortlandt Park-Stables Area-Building","784217","current","X092","41","11.98247471",,"X092-ZN07","X-13","X092-ZN07-BLG0951",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8941,40.9012],[-73.8943,40.9012],[-73.8943,40.9009],[-73.8942,40.9009],[-73.8942,40.9009],[-73.8942,40.9009],[-73.8942,40.9009],[-73.8942,40.901],[-73.8942,40.901],[-73.8942,40.901],[-73.8942,40.901],[-73.8942,40.9011],[-73.8942,40.9011],[-73.8941,40.9012]]]]"
,"2026050020","2097588","X",FALSE,"1931","North Brother Island-Building","602378","current","X308","11","20.5",,"X308","X-02","X308-BLG0774",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8987,40.8004],[-73.8987,40.8004],[-73.8985,40.8003],[-73.8985,40.8004],[-73.8985,40.8004],[-73.8985,40.8004],[-73.8985,40.8004],[-73.8985,40.8004],[-73.8985,40.8004],[-73.8986,40.8005],[-73.8986,40.8004],[-73.8987,40.8004],[-73.8987,40.8004]]]]"
,"4020180001","4595628","Q",FALSE,"2016","FMCP-USTA Complex-Grandstand","1280995","current","Q099","17","128","Meridian Rd","Q099","Q-15","Q099-BLG8018",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8473,40.748],[-73.8473,40.7481],[-73.8474,40.7482],[-73.8474,40.7482],[-73.8474,40.7483],[-73.8474,40.7483],[-73.8475,40.7483],[-73.8475,40.7484],[-73.8476,40.7484],[-73.8477,40.7484],[-73.8477,40.7485],[-73.8478,40.7485],[-73.8479,40.7485],[-73.848,40.7485],[-73.848,40.7485],[-73.8481,40.7485],[-73.8482,40.7484],[-73.8482,40.7484],[-73.8483,40.7484],[-73.8483,40.7483],[-73.8484,40.7483],[-73.8484,40.7483],[-73.8485,40.7482],[-73.8485,40.7482],[-73.8485,40.7481],[-73.8485,40.748],[-73.8485,40.748],[-73.8485,40.7479],[-73.8485,40.7479],[-73.8484,40.7478],[-73.8484,40.7478],[-73.8483,40.7477],[-73.8483,40.7477],[-73.8482,40.7477],[-73.8482,40.7476],[-73.8481,40.7476],[-73.848,40.7476],[-73.848,40.7476],[-73.8479,40.7476],[-73.8478,40.7476],[-73.8477,40.7476],[-73.8477,40.7476],[-73.8476,40.7477],[-73.8475,40.7477],[-73.8475,40.7477],[-73.8474,40.7478],[-73.8474,40.7478],[-73.8474,40.7479],[-73.8474,40.7479],[-73.8473,40.748],[-73.8473,40.748]]]]"
,,,"Q",FALSE,,"Rockaway Beach and Boardwalk-Building",,,"Q162",,,,"Q162-ZN04C","Q-14","Q162-BLG0002",FALSE,"Inactive",,,,"MultiPolygon","[[[[-73.8005,40.5865],[-73.8005,40.5865],[-73.8003,40.5865],[-73.8003,40.5865],[-73.8005,40.5865]]]]"
,,,"X",FALSE,,"Citywide Nursery",,,"X092",,,"NYC - Westchester County Line, Van Cortlandt Park S. bet. Broadway and Jerome Ave.","X092-ZN21","X-13","X092-ZN21-BLG8345",FALSE,"Active",,,,"MultiPolygon","[[[[-73.873,40.9031],[-73.873,40.9031],[-73.873,40.903],[-73.8729,40.903],[-73.873,40.9031],[-73.873,40.9031]]]]"
,"4004650001",,"Q",FALSE,,"Queensbridge Park-Stewardship Trailer","1189171",,"Q104",,,"Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St.","Q104","Q-01","Q104-BLG9916",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9481,40.7544],[-73.948,40.7544],[-73.9479,40.7543],[-73.9479,40.7544],[-73.948,40.7545],[-73.9481,40.7545],[-73.9481,40.7544]]]]"
,"4004650001",,"Q",FALSE,,"Locker Room Trailer",,,"Q104",,,"Queensboro Bridge, 41 Rd., 40 Ave. bet. The East River, Vernon Blvd., and 21 St.","Q104","Q-01","Q104-BLG9316",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9474,40.754],[-73.9473,40.754],[-73.9473,40.7541],[-73.9474,40.7541],[-73.9474,40.754],[-73.9474,40.754],[-73.9474,40.754]]]]"
"2022","5009390120","5143399","R",FALSE,"1901","High Rock Park-Building","954559","current","R088","147","19.5",,,"R-02","R088-BLG5143",FALSE,"Inactive",,,,"MultiPolygon","[[[[-74.1202,40.5808],[-74.1203,40.5809],[-74.1203,40.5808],[-74.1204,40.5808],[-74.1204,40.5808],[-74.1203,40.5808],[-74.1203,40.5808],[-74.1202,40.5808]]]]"
,"5009390120","5023309","R",FALSE,"1901","High Rock Park-Building","9008","current","R088","150","27.36",,,"R-02","R088-BLG5023",FALSE,"Inactive",,,,"MultiPolygon","[[[[-74.12,40.5808],[-74.12,40.5808],[-74.1201,40.5809],[-74.1201,40.5809],[-74.1201,40.5809],[-74.1201,40.5809],[-74.1202,40.5808],[-74.1202,40.5808],[-74.1202,40.5808],[-74.1202,40.5808],[-74.1202,40.5807],[-74.1201,40.5807],[-74.1201,40.5807],[-74.12,40.5808],[-74.12,40.5808],[-74.12,40.5808],[-74.12,40.5808]]]]"
,"1018190010",,"M",FALSE,,"Wards Island Park-Manhattan Forestry 2-Building",,,"M107",,,"S of Salt Marsh/W of Field 51/N of Odyssey House Complex","M104-ZN04","M-11R","M107-BLG7163",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9273,40.7892],[-73.9271,40.7891],[-73.927,40.7892],[-73.9272,40.7893],[-73.9273,40.7892]]]]"
,"1018190010",,"M",FALSE,,"Wards Island Park-Manhattan Forestry 1-Building",,,"M107",,,"S of Salt Marsh/W of Field 51/N of Odyssey House Complex","M104-ZN04","M-11R","M107-BLG9041",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9272,40.7891],[-73.9275,40.7892],[-73.9276,40.7891],[-73.9273,40.7889],[-73.9272,40.7891]]]]"
,"1018190010",,"M",FALSE,,"Wards Island Park-Manhattan Training Academy Trailer 2-Building",,,"M107",,,"S of Salt Marsh/W of Field 51/N of Odyssey House Complex","M104-ZN04","M-11R","M107-BLG2854",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9275,40.7887],[-73.9277,40.7888],[-73.9278,40.7887],[-73.9276,40.7886],[-73.9275,40.7887]]]]"
,"3064180001","3423899","B",FALSE,,"Dyker Beach Park-Building","1272149","current","B028","25","12.6533287",,"B028-03","B-10","B028-03-BLG3899",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0134,40.6127],[-74.0135,40.6128],[-74.0135,40.6128],[-74.0134,40.6127],[-74.0134,40.6127]]]]"
,"3069440165","3412105","B",FALSE,,,"1271918","current","B125","17","11.65998546",,"B125-ZN02","B-13","B125-ZN02-BLG2105",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.9922,40.5851],[-73.9922,40.5851],[-73.9924,40.5851],[-73.9924,40.5851],[-73.9922,40.5851]]]]"
,"3064180001","3424422","B",FALSE,,"Dyker Beach Park-Building","1271563","current","B028","25","11.28886115",,"B028-03","B-10","B028-03-BLG4422",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0132,40.6129],[-74.0133,40.613],[-74.0134,40.6129],[-74.0132,40.6129],[-74.0132,40.6129]]]]"
,"3006070001","3423349","B",FALSE,,,"1271548","current","B126","8","10.15742528",,"B126-ZN01","B-06","B126-ZN01-BLG3349",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0104,40.6723],[-74.0105,40.6723],[-74.0105,40.6723],[-74.0104,40.6722],[-74.0104,40.6723]]]]"
,"3006070001","3423350","B",FALSE,,,"1271322","current","B126","9","10.12402559",,"B126-ZN01","B-06","B126-ZN01-BLG3350",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0096,40.6728],[-74.0097,40.6728],[-74.0097,40.6728],[-74.0096,40.6728],[-74.0096,40.6728]]]]"
,"5055550001","5163984","R",FALSE,,"Brookfield Park-M&O Building","1270935","current","R172","11","12.8936932","Arthur Kill Road & Abingodon Ave","R172","R-03","R172-BLG3984",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1608,40.5618],[-74.1609,40.562],[-74.1611,40.5619],[-74.1611,40.5619],[-74.161,40.5618],[-74.1608,40.5618],[-74.1608,40.5618]]]]"
,"5038680001","5168634","R",FALSE,,,"1270846","current","R046","10","10.96761505",,"R046-ZN05","R-02B","R046-ZN05-BLG8634",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0857,40.5725],[-74.0858,40.5726],[-74.0859,40.5726],[-74.0858,40.5725],[-74.0857,40.5725]]]]"
,"5069500041","5169802","R",FALSE,,"Bloomingdale Park-Building","1214529","current","R106","71","10.2113",,"R106-01","R-03","R106-01-BLG9802",FALSE,"Active",,,,"MultiPolygon","[[[[-74.2084,40.5349],[-74.2086,40.535],[-74.2086,40.5349],[-74.2085,40.5349],[-74.2084,40.5349]]]]"
,"1020050027","1089757","M",FALSE,"1939","Mechanical Shed","1189638","current","M376","1","35.65736646","W 135 ST & W side Hwy","M376","M-14","M376-BLG9757",FALSE,"Active",,,,"MultiPolygon","[[[[-73.959,40.8215],[-73.9591,40.8216],[-73.9594,40.8213],[-73.9594,40.8213],[-73.9593,40.8213],[-73.9593,40.8213],[-73.9592,40.8213],[-73.9592,40.8213],[-73.959,40.8215]]]]"
,"2029410001","2127563","X",FALSE,,,"1269627","current","X010","80","10.01002103",,"X010-ZN09","X-03","X010-ZN09-BLG7563",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8979,40.8408],[-73.898,40.8408],[-73.898,40.8408],[-73.898,40.8408],[-73.8979,40.8408]]]]"
,"2038400001","2127724","X",FALSE,,,"1269535","current","X239","17","16.48010183",,"X239","X-09","X239-BLG7724",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8446,40.8322],[-73.8446,40.8322],[-73.8446,40.8323],[-73.8447,40.8323],[-73.8447,40.8323],[-73.8446,40.8322],[-73.8446,40.8322]]]]"
,"2032720001","2123956","X",FALSE,,"Bronx Park - Storage trailers @ Allerton  Fields","1269460","current","X002","62","10.32496292","E 204 St, W/s Bronx Park","X002-ZN04","X-06","X002-ZN04-BLG3956",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8746,40.8696],[-73.8747,40.8696],[-73.8747,40.8696],[-73.8746,40.8696],[-73.8746,40.8696]]]]"
,"2055210170","2128052","X",FALSE,,,"1269440","current","X310","7","12.88049436",,"X310","X-10","X310-BLG8052",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8065,40.8168],[-73.8065,40.8168],[-73.8066,40.8168],[-73.8065,40.8167],[-73.8065,40.8167],[-73.8065,40.8168]]]]"
,"2032460001","2127775","X",FALSE,,,"1269389","current","X137","133","12.3416318",,"X137","X-07","X137-BLG7775",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8907,40.8798],[-73.8908,40.8799],[-73.8908,40.8799],[-73.8907,40.8798],[-73.8907,40.8798]]]]"
,"1018190010","1089995","M",FALSE,,"Wards Island Park - Storage Area","1269370","current","M104","31","10.29483041",,"M104-ZN04","M-11R","M104-ZN04-BLG9995",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9249,40.7902],[-73.925,40.7902],[-73.925,40.7902],[-73.9249,40.7902],[-73.9249,40.7902],[-73.9249,40.7902],[-73.9249,40.7902]]]]"
,"1018190010","1089997","M",FALSE,"1961",,"1186871","current","M107","32","10.3178817",,"M104-ZN04","M-11R","M104-ZN04-BLG9997",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9252,40.7898],[-73.9253,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9251,40.7897],[-73.925,40.7897],[-73.925,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9252,40.7898],[-73.9252,40.7898]]]]"
,"1016680001","1090070","M",FALSE,,,"1269059",,"M187",,,,"M187","M-11","M187-BLG0070",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.9463,40.7846],[-73.9465,40.7847],[-73.9466,40.7845],[-73.9464,40.7844],[-73.9463,40.7846]]]]"
,"1000030002","1089984","M",FALSE,,"The Battery-Storage Area","1268703","current","M005","9","11.67918056",,"M005","M-01","M005-BLG9984",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0135,40.7017],[-74.0135,40.7017],[-74.0135,40.7017],[-74.0135,40.7018],[-74.0135,40.7018],[-74.0135,40.7018],[-74.0135,40.7018],[-74.0135,40.7018],[-74.0135,40.7018],[-74.0135,40.7018],[-74.0136,40.7018],[-74.0136,40.7018],[-74.0136,40.7017],[-74.0135,40.7017]]]]"
,"1008100045","1089436","M",FALSE,,"James Gordon Bennett Monument","1261468","current","M036","50","47.97939979","Herald Square","M036","M-05","M036-BLG9436",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504],[-73.9876,40.7504]]]]"
,"4058400100","4610276","Q",FALSE,,"Clearview Park Golf Course-Pump House","1268531","current","Q010","92","10.39068753",,"Q010","Q-07","Q010-BLG0276",FALSE,"Active",,,,"MultiPolygon","[[[[-73.789,40.7796],[-73.789,40.7797],[-73.7891,40.7797],[-73.7891,40.7796],[-73.789,40.7796]]]]"
,"1011110001","1090011","M",FALSE,,"Central Park-Zoo Complex-Building","1268272","current","M010","53","10.88512301",,"M010","M-13","M010-BLG0011",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9728,40.7677],[-73.9728,40.7677],[-73.9728,40.7677],[-73.9728,40.7677],[-73.9727,40.7677],[-73.9727,40.7677],[-73.9728,40.7678],[-73.9728,40.7677],[-73.9728,40.7678],[-73.9729,40.7677],[-73.9728,40.7677],[-73.9728,40.7677],[-73.9728,40.7677]]]]"
,"4020180500","4615133","Q",FALSE,"1939","FMCP-Olmsted Center-Specs & Estimating Trailer","1265519","current","Q099","9","14.33561868",,"Q099","Q-15","Q099-BLG5133",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8483,40.7511],[-73.8484,40.7512],[-73.8484,40.7512],[-73.8486,40.7511],[-73.8485,40.751],[-73.8483,40.7511]]]]"
,"4020180001","4617355","Q",FALSE,,"Removed","1265353",,"Q099",,,,"Q099","Q-15","Q099-BLG7355",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.846,40.7497],[-73.8461,40.7497],[-73.8461,40.7497],[-73.8461,40.7497],[-73.8461,40.7497],[-73.846,40.7497],[-73.846,40.7497]]]]"
,"4083100125","4616659","Q",FALSE,"1927","Douglaston Golf Course Building","1267107","current","Q411","188","10.33296338",,"Q411","Q-11","Q411-BLG6659",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7295,40.7509],[-73.7296,40.751],[-73.7296,40.751],[-73.7296,40.7509],[-73.7295,40.7509]]]]"
,"4084010001","4607681","Q",FALSE,"1969","Queens County Farm Museum-The Cow Shed","1215028","current","Q453","120","11",,"Q453","Q-13","Q453-BLG7681",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7212,40.7486],[-73.7212,40.7486],[-73.7212,40.7486],[-73.7212,40.7486],[-73.7212,40.7486]]]]"
,"4020180500","4615132","Q",FALSE,"2012","FMCP-Olmsted Center-Annex","1265919","current","Q099","8","23.81226168","Shea Road","Q099-ZN03","Q-15","Q099-ZN03-BLG5132",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8501,40.7519],[-73.8502,40.7518],[-73.85,40.7515],[-73.8499,40.7516],[-73.8499,40.7516],[-73.8499,40.7516],[-73.8498,40.7515],[-73.8497,40.7516],[-73.8498,40.7518],[-73.8499,40.7517],[-73.8499,40.7517],[-73.85,40.7517],[-73.8501,40.7519]]]]"
,"4020180001","4617358","Q",FALSE,,"Removed","1268020",,"Q099",,,,"Q099","Q-15","Q099-BLG7358",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.846,40.7498],[-73.846,40.7499],[-73.8461,40.7498],[-73.846,40.7498],[-73.846,40.7498],[-73.846,40.7498],[-73.846,40.7498]]]]"
,"4020180001","4617357","Q",FALSE,,"Removed","1266104",,"Q099",,,,"Q099","Q-15","Q099-BLG7357",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.8461,40.7496],[-73.8461,40.7496],[-73.8462,40.7496],[-73.8462,40.7495],[-73.8461,40.7495],[-73.8461,40.7496],[-73.8461,40.7496]]]]"
,"4038660070","4617321","Q",FALSE,"1931",,"1266513","current","Q015","147","10.18337703",,"Q015-ZN06","Q-16","Q015-ZN06-BLG7321",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8599,40.7006],[-73.8599,40.7005],[-73.8596,40.7006],[-73.8596,40.7007],[-73.8599,40.7006]]]]"
,"4161890050","4616281","Q",FALSE,"2014","Beach 97 Modular Lifeguard Station","1264673","current","Q163","10","21.877462","Boardwalk & Beach 96 St","Q163-ZN06B","Q-14","Q163-ZN06B-BLG6281",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8164,40.5832],[-73.8165,40.5833],[-73.8166,40.5833],[-73.8165,40.5832],[-73.8164,40.5832]]]]"
,"4156490001","4615821","Q",FALSE,"2009","Beach 17 Lifeguard Station (Trailer)","1264577","current","Q162J","9","13.59495893","Beach 17 Street @ Boardwalk","Q162J","Q-14","Q162J-BLG5821",FALSE,"Active",,,,"MultiPolygon","[[[[-73.7508,40.5942],[-73.7508,40.5942],[-73.751,40.5942],[-73.751,40.5942],[-73.7508,40.5942]]]]"
,"1021780600","1089799","M",FALSE,,"Inwood Canoe Club","1268900","current","M028","-2","21.02946491",,"M028","M-12","M028-BLG9799",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9327,40.8672],[-73.9326,40.8673],[-73.9326,40.8673],[-73.9328,40.8674],[-73.9328,40.8673],[-73.9327,40.8672],[-73.9327,40.8672]]]]"
,"1000030003","1090057","M",FALSE,,"Waves Café","1264526","current","M005","6","13",,"M005-06","M-01","M005-06-BLG0057",FALSE,"Active",,,,"MultiPolygon","[[[[-74.0133,40.7022],[-74.0133,40.7022],[-74.0133,40.7022],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0133,40.7021],[-74.0132,40.702],[-74.0132,40.702],[-74.0132,40.7021],[-74.0132,40.7021],[-74.0132,40.7021],[-74.0132,40.7021],[-74.0132,40.7021],[-74.0132,40.7021],[-74.0133,40.7021],[-74.0133,40.7022]]]]"
,"4161890050","4616285","Q",FALSE,"2014","Beach 106 Modular Lifeguard Station (east building)","1264695","current","Q163","11","19.052767","Boardwalk & Beach 106 St (east building)","Q163-ZN07B","Q-14","Q163-ZN07B-BLG6285",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8265,40.5804],[-73.8266,40.5805],[-73.8267,40.5805],[-73.8266,40.5803],[-73.8265,40.5804]]]]"
,"5055550001","5163982","R",FALSE,,,"1108275","current","R172","12","13",,"R172","R-03","R172-BLG3982",FALSE,"Active",,,,"MultiPolygon","[[[[-74.1604,40.5625],[-74.1605,40.5625],[-74.1605,40.5624],[-74.1605,40.5624],[-74.1604,40.5625]]]]"
,"2059000001","2127314","X",FALSE,"1943",,"1262509","current","X092","174","15",,"X092","X-13","X092-BLG7314",FALSE,"Removed",,,,"MultiPolygon","[[[[-73.8795,40.8858],[-73.8796,40.8857],[-73.8794,40.8856],[-73.8793,40.8858],[-73.8795,40.8858]]]]"
,"1021780530","1089410","M",FALSE,"1943","Hudson River Community Sailing","1260644","current","M028","7","20",,"M028","M-12","M028-BLG9410",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9321,40.8683],[-73.932,40.8683],[-73.932,40.8684],[-73.932,40.8684],[-73.9321,40.8683]]]]"
,"1021780530","1085650","M",FALSE,"1943","The Hudson Restaurant","1260643","current","M028","10","20",,"M028","M-12","M028-BLG5650",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9323,40.8692],[-73.9324,40.869],[-73.9322,40.8689],[-73.9321,40.869],[-73.9319,40.869],[-73.932,40.8689],[-73.9319,40.8688],[-73.9319,40.8689],[-73.9319,40.8688],[-73.9319,40.8689],[-73.9318,40.8689],[-73.9318,40.869],[-73.9318,40.869],[-73.9318,40.869],[-73.9323,40.8692]]]]"
,"1021500001","1086486","M",FALSE,"1940","Peter J Sharp Boathouse","1159254","current","M300","-2","42",,"M300","M-12","M300-BLG6486",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9215,40.8566],[-73.9217,40.8567],[-73.9217,40.8567],[-73.9218,40.8566],[-73.9217,40.8566],[-73.9218,40.8565],[-73.9217,40.8564],[-73.9216,40.8565],[-73.9216,40.8565],[-73.9216,40.8565],[-73.9215,40.8566]]]]"
,"3040070035","3252800","B",FALSE,,,"1185516","current","B483","26","10.21439301",,"B483","B-05","B483-BLG2800",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8783,40.6748],[-73.8783,40.6749],[-73.8783,40.6749],[-73.8783,40.6748],[-73.8783,40.6748]]]]"
,"5066310001","5116399","R",FALSE,,,"839652","current","R031","23","25.34",,"R031","R-03","R031-BLG6399",FALSE,"Archived",,,,"MultiPolygon","[[[[-74.1905,40.5237],[-74.1906,40.5237],[-74.1906,40.5236],[-74.1905,40.5236],[-74.1905,40.5236],[-74.1904,40.5236],[-74.1905,40.5237],[-74.1905,40.5237],[-74.1905,40.5237]]]]"
,"4020180001","4558025","Q",FALSE,"1939","FMCP-Playground For All Children Shade Structure4","696094","current","Q099","22","20",,"Q099-18","Q-15","Q099-18-BLG8025",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8493,40.741],[-73.8493,40.7411],[-73.8493,40.7411],[-73.8494,40.7411],[-73.8495,40.7411],[-73.8495,40.7411],[-73.8494,40.741],[-73.8494,40.741],[-73.8494,40.741],[-73.8494,40.741],[-73.8493,40.741]]]]"
,"5066310001","5116402","R",FALSE,,,"429846","current","R031","22","27.06",,"R031","R-03","R031-BLG6402",FALSE,"Archived",,,,"MultiPolygon","[[[[-74.1903,40.5235],[-74.1904,40.5235],[-74.1904,40.5235],[-74.1904,40.5234],[-74.1904,40.5234],[-74.1903,40.5234],[-74.1903,40.5234],[-74.1903,40.5235],[-74.1903,40.5235],[-74.1903,40.5235],[-74.1903,40.5235]]]]"
,"2026640026","2127171","X",FALSE,,"El Flamboyan Garden - Shed","1231021","current","X233A","45","11","592 TINTON AVENUE, BRONX, NY 10455","X233A","X-01","X233A-BLG7171",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9055,40.8137],[-73.9056,40.8137],[-73.9056,40.8137],[-73.9056,40.8137],[-73.9056,40.8136],[-73.9055,40.8136],[-73.9055,40.8137],[-73.9055,40.8137],[-73.9055,40.8137]]]]"
,"2043360001","2115598","X",FALSE,"1984",,"1244719","current","X002","62","10.6553492",,"X002-ZN02","X-06","X002-ZN02-BLG5598",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8716,40.858],[-73.8716,40.858],[-73.8716,40.858],[-73.8716,40.8579],[-73.8716,40.858]]]]"
,"3069430002","3404416","B",FALSE,"1950",,"1181450","current","B280","10","11.9",,"B280","B-11","B280-BLG4416",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9947,40.5913],[-73.9947,40.5914],[-73.9948,40.5914],[-73.9948,40.5914],[-73.9949,40.5913],[-73.9948,40.5913],[-73.9948,40.5913],[-73.9948,40.5912],[-73.9948,40.5912],[-73.9948,40.5913],[-73.9948,40.5912],[-73.9947,40.5913],[-73.9947,40.5913],[-73.9947,40.5913]]]]"
,"3035500041","3081486","B",FALSE,"1930","Howard Garden-Building","491243","current","B528","34","9.960000000000001",,"B528","B-16","B528-BLG1486",FALSE,"Active",,,,"MultiPolygon","[[[[-73.9195,40.6637],[-73.9195,40.6637],[-73.9196,40.6636],[-73.9195,40.6636],[-73.9195,40.6637],[-73.9195,40.6637],[-73.9195,40.6637],[-73.9195,40.6637]]]]"
,"4020180500","4556448","Q",FALSE,"1939","FMCP-Olmsted Center-Forestry Trailer","1189188","current","Q099","8","13.68768267",,"Q099","Q-15","Q099-BLG6448",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8484,40.7512],[-73.8485,40.7514],[-73.8487,40.7514],[-73.8486,40.7511],[-73.8484,40.7512],[-73.8484,40.7512]]]]"
,"4020180001","4557978","Q",FALSE,"1939","FMCP-Playground For All Children Shade Structure2","204198","current","Q099","22","21",,"Q099-18","Q-15","Q099-18-BLG7978",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8492,40.741],[-73.8491,40.741],[-73.8492,40.7411],[-73.8492,40.7411],[-73.8493,40.741],[-73.8493,40.741],[-73.8493,40.741],[-73.8492,40.741],[-73.8493,40.7409],[-73.8493,40.7409],[-73.8493,40.7408],[-73.8494,40.7408],[-73.8494,40.7408],[-73.8494,40.7408],[-73.8492,40.7409],[-73.8492,40.7409],[-73.8492,40.7409],[-73.8492,40.7409],[-73.8492,40.741]]]]"
,"2029650199","2126571","X",FALSE,,,"1207062","current","X342","65","10.06992028",,"X342","X-03","X342-BLG6571",FALSE,"Active",,,,"MultiPolygon","[[[[-73.8941,40.831],[-73.8942,40.831],[-73.8942,40.831],[-73.8941,40.8309],[-73.8941,40.831]]]]"
