"trackerid","fmsid","title","summary","currentphase","designpercentcomplete","procurementpercentcomplete","constructionpercentcomplete","designstart","designprojectedcompletion","designadjustedcompletion","designactualcompletion","procurementstart","procurementprojectedcompletion","totalfunding","projectliaison","lastupdated","fundingsource","name","parkid","latitude","longitude","borough","procurementactualcompletion","constructionstart","constructionprojectedcom","constructionadjustedcompletion","constructionactualcompletion","procurementadjustedcompletion"
"5927","846 P-2BELTPA","Belt Parkway Landscape Restoration and Tree Planting at Canarsie","This project will restore trees, preserve and re-establish the historic character of the parkway for drivers and pedestrians, enhance the visual cohesiveness of the parkway, and restore habitat along the Belt Parkway.","completed","100.0","100.0","100.0","2014-03-01T00:00:00.000","2015-04-01T00:00:00.000",,"2015-05-01T00:00:00.000","2015-05-01T00:00:00.000","2016-02-01T00:00:00.000","$6,284,000",,"2026-09-16T00:00:00.000","Mayoral","Belt Parkway at Paerdegat Basin Bridge, Rockaway Park Bridge and Fresh Creek Basin Bridge","B166","40.63049","-73.886032","Brooklyn","2016-03-01T00:00:00.000","2016-09-01T00:00:00.000","2019-09-01T00:00:00.000",,"2019-06-01T00:00:00.000","2016-05-01T00:00:00.000"
"6346","846 P-2BELTPC","Belt Parkway Landscape Restoration and Tree Planting at Gerritsen Inlet","This project will restore the landscape elements along the Belt Parkway and plant trees at Gerritsen Inlet to retain stormwater at these locations.","completed","100.0","100.0","100.0","2014-08-01T00:00:00.000","2016-09-01T00:00:00.000","2018-09-01T00:00:00.000","2018-07-01T00:00:00.000","2018-07-01T00:00:00.000","2019-04-01T00:00:00.000","$5,618,000",,"2026-09-16T00:00:00.000","Mayoral","Belt Parkway between Flatbush Avenue and Knapp St","B166","40.6081025","-73.89737556","Brooklyn","2019-09-01T00:00:00.000","2019-12-01T00:00:00.000","2022-11-01T00:00:00.000",,"2021-12-01T00:00:00.000","2019-09-01T00:00:00.000"
"7389","846 P-2BELTPE","Belt Parkway Tree Planting and Ecological Restoration","This project will plant trees within the Belt Parkway right-of-way. It will also restore natural areas adjacent to the Parkway.","construction","100.0","100.0","69.77","2018-07-01T00:00:00.000","2020-01-01T00:00:00.000","2021-10-01T00:00:00.000","2021-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-12-01T00:00:00.000","$13,171,000",,"2026-09-16T00:00:00.000","Mayoral","Belt Parkway between Verrazano Bridge and Cross Bay Boulevard","B166","40.640808","-73.87749","Brooklyn","2023-03-01T00:00:00.000","2023-11-01T00:00:00.000","2026-11-01T00:00:00.000",,,"2023-05-01T00:00:00.000"
"7389","846 P-2BELTPE","Belt Parkway Tree Planting and Ecological Restoration","This project will plant trees within the Belt Parkway right-of-way. It will also restore natural areas adjacent to the Parkway.","construction","100.0","100.0","69.77","2018-07-01T00:00:00.000","2020-01-01T00:00:00.000","2021-10-01T00:00:00.000","2021-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-12-01T00:00:00.000","$13,171,000",,"2026-09-16T00:00:00.000","Mayoral","Mill Basin between Flatbush Avenue and Shore Parkway","B394","40.602312","-73.902744","Brooklyn","2023-03-01T00:00:00.000","2023-11-01T00:00:00.000","2026-11-01T00:00:00.000",,,"2023-05-01T00:00:00.000"
"7389","846 P-2BELTPE","Belt Parkway Tree Planting and Ecological Restoration","This project will plant trees within the Belt Parkway right-of-way. It will also restore natural areas adjacent to the Parkway.","construction","100.0","100.0","69.77","2018-07-01T00:00:00.000","2020-01-01T00:00:00.000","2021-10-01T00:00:00.000","2021-03-01T00:00:00.000","2021-03-01T00:00:00.000","2021-12-01T00:00:00.000","$13,171,000",,"2026-09-16T00:00:00.000","Mayoral","Bergen Avenue between Avenue X and Avenue V","B166D","40.620032","-73.899891","Brooklyn","2023-03-01T00:00:00.000","2023-11-01T00:00:00.000","2026-11-01T00:00:00.000",,,"2023-05-01T00:00:00.000"
"10477","846 P-6SEAWAL","Citywide Seawall Reconstruction","This project will reconstruct seawalls in various locations, citywide.","procurement","100.0","40.0","0.0","2019-10-01T00:00:00.000","2023-12-01T00:00:00.000","2024-06-01T00:00:00.000","2024-06-01T00:00:00.000","2026-07-01T00:00:00.000","2027-07-01T00:00:00.000","Greater than $10 million","Contact Us","2026-09-16T00:00:00.000","Borough PresidentCity CouncilMayoral","Belt Parkway between Verrazano Bridge and Cross Bay Boulevard","B166","40.641105","-74.135611","BrooklynStaten IslandQueens",,,,,,
"10477","846 P-6SEAWAL","Citywide Seawall Reconstruction","This project will reconstruct seawalls in various locations, citywide.","procurement","100.0","40.0","0.0","2019-10-01T00:00:00.000","2023-12-01T00:00:00.000","2024-06-01T00:00:00.000","2024-06-01T00:00:00.000","2026-07-01T00:00:00.000","2027-07-01T00:00:00.000","Greater than $10 million","Contact Us","2026-09-16T00:00:00.000","Borough PresidentCity CouncilMayoral","Richmond Terrace & Faber Street","R008","40.641105","-74.135611","BrooklynStaten IslandQueens",,,,,,
"10477","846 P-6SEAWAL","Citywide Seawall Reconstruction","This project will reconstruct seawalls in various locations, citywide.","procurement","100.0","40.0","0.0","2019-10-01T00:00:00.000","2023-12-01T00:00:00.000","2024-06-01T00:00:00.000","2024-06-01T00:00:00.000","2026-07-01T00:00:00.000","2027-07-01T00:00:00.000","Greater than $10 million","Contact Us","2026-09-16T00:00:00.000","Borough PresidentCity CouncilMayoral","1 & 2 Street, 26 Avenue & East River","Q215","40.777437","-73.93416","BrooklynStaten IslandQueens",,,,,,
"10213",,"Belt Parkway Tree Planting at 17th Avenue and 27th Avenue","This project will install new plantings and lawns, including trees, topsoil and mulch at 17th Avenue and Shore Parkway and 27th Avenue and Shore Parkway.","proposed","0.0","0.0","0.0",,,,,,,"Less than $1 million",,"2026-09-16T00:00:00.000","Mayoral","Various locations in Brooklyn","B166","40.59856352","-73.90401956","Brooklyn",,,,,,
"9564","846 P-3BENNSF","Bennett Park Central Lawn Reconstruction","This project will reconstruct the central lawn in Bennett Park.","completed","100.0","100.0","100.0","2020-10-01T00:00:00.000","2021-10-01T00:00:00.000","2023-05-01T00:00:00.000","2023-05-01T00:00:00.000","2023-05-01T00:00:00.000","2022-08-01T00:00:00.000","$1,100,000","Steve Simon","2026-09-16T00:00:00.000","Borough President, City Council","West 183rd Street between Pinehurst Avenue and Fort Washington Avenue","M009","40.853","-73.93805","Manhattan","2024-02-01T00:00:00.000","2024-03-01T00:00:00.000","2025-03-01T00:00:00.000",,"2024-11-01T00:00:00.000","2024-02-01T00:00:00.000"
"10063","846 P-405BENN","Benninger Playground Reconstruction","This project will reconstruct Benninger Playground.","construction","100.0","100.0","57.47","2022-01-01T00:00:00.000","2023-04-01T00:00:00.000","2023-09-01T00:00:00.000","2023-09-01T00:00:00.000","2023-09-01T00:00:00.000","2024-09-01T00:00:00.000","$3,999,000","Meira Berkower","2026-09-16T00:00:00.000","City Council","Madison Street between 60th Place and Fresh Pond Road","Q038","40.707059","-73.898379","Queens","2025-04-01T00:00:00.000","2025-06-01T00:00:00.000","2026-06-01T00:00:00.000",,,"2025-05-01T00:00:00.000"
"7061","846 P-211BENS","Benson Playground Asphalt Field and Handball Court Reconstruction","This project will reconstruct the handball court and asphalt field at Benson Playground.","completed","100.0","100.0","100.0","2014-08-01T00:00:00.000","2015-07-01T00:00:00.000",,"2015-07-01T00:00:00.000","2015-07-01T00:00:00.000","2016-04-01T00:00:00.000","$947,000","James Morris","2026-09-16T00:00:00.000","City Council","Bath Avenue between Bay 22nd Street and Bay 23rd Street","B277","40.60243944","-74.00222306","Brooklyn","2016-03-01T00:00:00.000","2016-06-01T00:00:00.000","2017-06-01T00:00:00.000",,"2017-05-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","Cropsey Avenue between 21 Avenue and Bay Parkway","B007","40.595236","-74.001619","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","Dean To Bergen Sts Bet 6 and Carlton Avs","B232","40.68062","-73.973251","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","Albany, E New York, Lefferts Avs","B193","40.662447","-73.940471","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","Oriental Blvd. bet. Ocean Ave. and Mackenzie St.","B251","40.57732","-73.943511","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","N. 12 St., Lorimer St., Manhattan Ave. bet. Bayard St. and Berry St. - Nassau Ave.","B058","40.721795","-73.954631","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","S. Oxford St. bet. Commos and Atlantic Ave.","B407","40.683594","-73.972197","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"2041","846 P-2PGRD11","Brooklyn General Site Work (BG-711M)","This project will reconstruct tennis courts and basketball courts at various parks in Brooklyn.","completed","100.0","100.0","100.0","2011-05-01T00:00:00.000",,,"2011-09-01T00:00:00.000","2011-09-01T00:00:00.000","2012-06-01T00:00:00.000","$2,737,000","James Morris","2026-09-16T00:00:00.000","City Council, Private","Multisite in Brooklyn","NA","40.580536","-73.933665","Brooklyn","2012-11-01T00:00:00.000","2012-12-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000","2014-06-01T00:00:00.000",
"10705","846 P-211BHPI","Bensonhurst Park MPPA Reconstruction","This project will reconstruct the MPPA area in Bensonhurst Park.","design","100.0","0.0","0.0","2024-09-01T00:00:00.000","2025-12-01T00:00:00.000","2026-03-01T00:00:00.000","2026-03-01T00:00:00.000",,,"Greater than $10 million","James Morris","2026-09-16T00:00:00.000","City CouncilMayoral","Cropsey Avenue between 21st Avenue and Bay Parkway","B007","40.59701786","-74.00083525","Brooklyn",,,,,,
"7363","846 P-211BNHT","Bensonhurst Park Playground Reconstruction","This project will reconstruct the playground, adjacent path system and sitting areas at the north end of Bensonhurst Park.","completed","100.0","100.0","100.0","2017-06-01T00:00:00.000","2018-06-01T00:00:00.000",,"2018-07-01T00:00:00.000","2018-07-01T00:00:00.000","2019-04-01T00:00:00.000","$7,088,000","James Morris","2026-09-16T00:00:00.000","City CouncilMayoral","Cropsey Avenue between Bay Parkway and 21st Avenue","B007","40.597702","-74.001401","Brooklyn","2019-06-01T00:00:00.000","2019-09-01T00:00:00.000","2020-09-01T00:00:00.000","2021-01-01T00:00:00.000","2020-12-01T00:00:00.000","2019-07-01T00:00:00.000"
"7333","846 P-2CPIBGB","Bergen Beach Playground Reconstruction","This project will reconstruct Bergen Beach Playground.","completed","100.0","100.0","100.0","2016-03-01T00:00:00.000","2017-03-01T00:00:00.000",,"2017-04-01T00:00:00.000","2017-04-01T00:00:00.000","2017-12-01T00:00:00.000","$3,759,000","James Morris","2026-09-16T00:00:00.000","Mayoral","East 71st Street between Avenue N and Avenue T","B353","40.622318","-73.909664","Brooklyn","2017-08-01T00:00:00.000","2017-09-01T00:00:00.000","2018-09-01T00:00:00.000","2018-10-01T00:00:00.000","2018-10-01T00:00:00.000",
"6497","846 P-2GATEW9","Gateway Estates Phase 1 Playground and Public Restroom Building Construction - HVAC","This project will construct the HVAC systems at the public restroom building at Gateway Estates.","completed","100.0","100.0","100.0","2011-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","$144,000","James Morris","2026-09-16T00:00:00.000","Mayoral","Vandalia Avenue and Berriman Street, Erskine Street and Schroeders Avenue","B541","40.656715","-73.869048","Brooklyn","2016-06-01T00:00:00.000","2016-09-01T00:00:00.000","2019-03-01T00:00:00.000",,"2019-02-01T00:00:00.000","2016-06-01T00:00:00.000"
"6498","846 P-2GATEWA","Gateway Estates Phase 1 Playground and Public Restroom Building Construction - Plumbing","This project will construct plumbing systems for a playground and public restroom building  at Gateway Estates.","completed","100.0","100.0","100.0","2011-07-01T00:00:00.000","2014-12-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","$169,000","James Morris","2026-09-16T00:00:00.000","Mayoral","Vandalia Avenue and Berriman Street, Erskine Street and Schroeders Avenue","B541","40.656688","-73.869301","Brooklyn","2016-03-01T00:00:00.000","2016-09-01T00:00:00.000","2019-03-01T00:00:00.000",,"2019-02-01T00:00:00.000","2016-03-01T00:00:00.000"
"1049","846 P-2GATEW2","Gateway Estates Phase 1 Playground and Public Restroom Building Construction","This project will construct a playground and public restroom building at Gateway Estates.","completed","100.0","100.0","100.0","2011-07-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-03-01T00:00:00.000","2015-03-01T00:00:00.000","2015-12-01T00:00:00.000","$5,550,000","James Morris","2026-09-16T00:00:00.000","Mayoral","Vandalia Avenue and Berriman Street, Erskine Street and Schroeders Avenue","B541","40.6571","-73.869422","Brooklyn","2016-03-01T00:00:00.000","2016-09-01T00:00:00.000","2019-03-01T00:00:00.000",,"2019-02-01T00:00:00.000","2016-03-01T00:00:00.000"
"5302","846 P-2GATEW4","Gateway Estates Phase 1 Playground and Public Restroom Building Construction - Electrical","This project will construct electrical service to a playground and Public Restroom Building at Gateway Estates.","completed","100.0","100.0","100.0","2011-07-01T00:00:00.000","2013-10-01T00:00:00.000","2015-04-01T00:00:00.000","2015-04-01T00:00:00.000","2015-04-01T00:00:00.000","2015-12-01T00:00:00.000","$87,000","James Morris","2026-09-16T00:00:00.000","Mayoral","Vandalia Avenue and Berriman Street, Erskine Street and Schroeders Avenue","B541","40.656834","-73.86918","Brooklyn","2016-03-01T00:00:00.000","2016-09-01T00:00:00.000","2019-03-01T00:00:00.000",,"2019-02-01T00:00:00.000","2016-06-01T00:00:00.000"
"11304",,"Gateway Estates Public Restroom Building Construction","This project will construct a new public restroom building in Gateway Estates Park.","proposed","0.0","0.0","0.0",,,,,,,"Between $5 million and $10 million","James Morris","2026-09-16T00:00:00.000","Mayoral","Vandalia Avenue and Berriman Street, Erskine Street and Schroeders Avenue","B541","40.6569178","-73.8694468","Brooklyn",,,,,,
"10253","846 P-2BARRYP","Berry Playground Reconstruction","This project will reconstruct Berry Playground.","completed","100.0","100.0","100.0","2022-06-01T00:00:00.000","2023-06-01T00:00:00.000",,"2023-07-01T00:00:00.000","2023-07-01T00:00:00.000","2024-07-01T00:00:00.000","$3,477,000","James Morris","2026-09-16T00:00:00.000","Mayoral","South 3rd Street, Berry Street and Bedford Avenue","B154","40.712715","-73.963572","Brooklyn","2024-11-01T00:00:00.000","2024-12-01T00:00:00.000","2025-12-01T00:00:00.000",,"2025-12-01T00:00:00.000","2024-12-01T00:00:00.000"
